,CpuPercent,Latency
0,1.0,0.6491617321968078
1,1.0,0.5960376620292663
2,0.75,2.1323273181915283
0,1.0,0.4948893070220947
1,1.0,0.49682815074920655
2,0.75,2.102033543586731
0,1.0,0.4948893070220947
1,1.0,0.49682815074920655
2,0.75,2.102033543586731
3,1.0,0.5292202830314636
4,0.92,0.7012858748435974
5,1.0,0.5333879470825196
6,0.75,2.1111379742622374
0,1.0,0.4948893070220947
1,1.0,0.49682815074920655
2,0.75,2.102033543586731
3,1.0,0.5292202830314636
4,0.92,0.7012858748435974
5,1.0,0.5333879470825196
6,0.75,2.1111379742622374
7,0.92,0.70766179561615
8,0.75,2.0968851923942564
0,0.88,0.5264402508735657
1,1.0,0.7152801275253295
2,0.88,0.5098546385765076
3,0.75,2.114317464828491
0,0.88,0.5264402508735657
1,1.0,0.7152801275253295
2,0.88,0.5098546385765076
3,0.75,2.114317464828491
4,1.0,0.7250871539115906
5,0.75,2.1012418627738954
0,0.88,0.5264402508735657
1,1.0,0.7152801275253295
2,0.88,0.5098546385765076
3,0.75,2.114317464828491
4,1.0,0.7250871539115906
5,0.75,2.1012418627738954
6,1.0,0.6327386736869812
7,1.0,0.6406502723693848
8,0.75,2.106351137161255
0,1.0,0.7300994634628296
1,1.0,0.7009709358215332
2,0.75,2.1313257932662966
0,0.88,0.47810198068618776
1,1.0,0.9390238761901856
2,0.88,0.47882134914398194
3,0.75,2.118600142002106
0,0.88,0.47810198068618776
1,1.0,0.9390238761901856
2,0.88,0.47882134914398194
3,0.75,2.118600142002106
4,1.0,0.9293582081794739
5,0.75,2.09323627948761
0,0.88,0.47810198068618776
1,1.0,0.9390238761901856
2,0.88,0.47882134914398194
3,0.75,2.118600142002106
4,1.0,0.9293582081794739
5,0.75,2.09323627948761
6,1.0,0.8104159832000732
7,1.0,0.8289507746696472
8,0.75,2.1312224745750425
0,1.0,0.842549180984497
1,1.0,0.8841255068778991
2,0.75,2.115657591819763
0,0.75,0.4876080870628357
1,0.75,0.49181716442108153
2,0.75,2.1025678753852843
0,0.75,0.4876080870628357
1,0.75,0.49181716442108153
2,0.75,2.1025678753852843
3,1.0,0.4826300621032715
4,0.75,0.4848475933074951
5,0.92,0.6322504162788392
6,1.0,0.5272195219993592
7,0.75,0.6228010177612304
8,0.75,2.126869225502014
0,0.75,0.4876080870628357
1,0.75,0.49181716442108153
2,0.75,2.1025678753852843
3,1.0,0.4826300621032715
4,0.75,0.4848475933074951
5,0.92,0.6322504162788392
6,1.0,0.5272195219993592
7,0.75,0.6228010177612304
8,0.75,2.126869225502014
9,1.0,0.605135691165924
10,0.92,0.6204241156578064
11,1.0,0.6272201418876648
12,0.75,2.1146258115768433
0,0.75,0.4876080870628357
1,0.75,0.49181716442108153
2,0.75,2.1025678753852843
3,1.0,0.4826300621032715
4,0.75,0.4848475933074951
5,0.92,0.6322504162788392
6,1.0,0.5272195219993592
7,0.75,0.6228010177612304
8,0.75,2.126869225502014
9,1.0,0.605135691165924
10,0.92,0.6204241156578064
11,1.0,0.6272201418876648
12,0.75,2.1146258115768433
13,1.0,0.6106691360473633
14,0.75,2.124835252761841
0,0.83,0.6912763714790344
1,0.83,0.7366400003433228
2,0.75,2.110239291191101
0,0.83,0.6912763714790344
1,0.83,0.7366400003433228
2,0.75,2.110239291191101
3,0.83,0.6142439126968384
4,0.83,0.6371475458145142
5,0.75,2.094576334953308
0,1.0,0.7085340023040771
1,0.5,0.5088711380958557
2,0.83,0.751161766052246
3,0.75,0.5027058362960816
4,1.0,0.6881005883216857
5,0.5,0.5058400630950928
6,0.75,2.0949978590011598
0,1.0,0.7085340023040771
1,0.5,0.5088711380958557
2,0.83,0.751161766052246
3,0.75,0.5027058362960816
4,1.0,0.6881005883216857
5,0.5,0.5058400630950928
6,0.75,2.0949978590011598
7,0.5,0.5206647396087647
8,0.75,2.1205154418945313
0,1.0,0.7085340023040771
1,0.5,0.5088711380958557
2,0.83,0.751161766052246
3,0.75,0.5027058362960816
4,1.0,0.6881005883216857
5,0.5,0.5058400630950928
6,0.75,2.0949978590011598
7,0.5,0.5206647396087647
8,0.75,2.1205154418945313
9,1.0,0.7080068826675415
10,0.75,0.49097973108291626
11,0.83,0.6032579898834228
12,0.75,0.5776398539543152
13,0.75,2.1048461198806763
0,1.0,0.7085340023040771
1,0.5,0.5088711380958557
2,0.83,0.751161766052246
3,0.75,0.5027058362960816
4,1.0,0.6881005883216857
5,0.5,0.5058400630950928
6,0.75,2.0949978590011598
7,0.5,0.5206647396087647
8,0.75,2.1205154418945313
9,1.0,0.7080068826675415
10,0.75,0.49097973108291626
11,0.83,0.6032579898834228
12,0.75,0.5776398539543152
13,0.75,2.1048461198806763
14,1.0,0.7427996277809144
15,0.75,0.47864930629730223
16,0.75,2.0949776768684387
0,1.0,0.7085340023040771
1,0.5,0.5088711380958557
2,0.83,0.751161766052246
3,0.75,0.5027058362960816
4,1.0,0.6881005883216857
5,0.5,0.5058400630950928
6,0.75,2.0949978590011598
7,0.5,0.5206647396087647
8,0.75,2.1205154418945313
9,1.0,0.7080068826675415
10,0.75,0.49097973108291626
11,0.83,0.6032579898834228
12,0.75,0.5776398539543152
