,CpuPercent,Latency
0,1.0,0.10099851191043854
1,0.75,0.3973236471414566
0,1.0,0.1013415664434433
1,0.75,0.3966066300868988
0,1.0,0.1013415664434433
1,0.75,0.3966066300868988
2,0.92,0.14432475566864014
3,1.0,0.1070258378982544
4,0.75,0.3963440120220184
0,1.0,0.1013415664434433
1,0.75,0.3966066300868988
2,0.92,0.14432475566864014
3,1.0,0.1070258378982544
4,0.75,0.3963440120220184
5,0.75,0.39669809937477113
0,1.0,0.14064838886260986
1,0.88,0.11088201999664307
2,0.75,0.39756828248500825
0,1.0,0.14064838886260986
1,0.88,0.11088201999664307
2,0.75,0.39756828248500825
3,0.75,0.39810805320739745
0,1.0,0.14064838886260986
1,0.88,0.11088201999664307
2,0.75,0.39756828248500825
3,0.75,0.39810805320739745
4,1.0,0.13859333992004394
5,0.75,0.39680940508842466
0,1.0,0.15224868655204774
1,0.75,0.3975526481866837
0,1.0,0.16988728940486908
1,0.88,0.09682085812091827
2,0.75,0.3978643387556076
0,1.0,0.16988728940486908
1,0.88,0.09682085812091827
2,0.75,0.3978643387556076
3,0.75,0.39800250232219697
0,1.0,0.16988728940486908
1,0.88,0.09682085812091827
2,0.75,0.3978643387556076
3,0.75,0.39800250232219697
4,1.0,0.17013719379901887
5,0.75,0.39739746749401095
0,1.0,0.17190005183219909
1,0.75,0.3986584275960922
0,0.75,0.10101475417613984
1,0.75,0.3968853116035461
0,0.75,0.10101475417613984
1,0.75,0.3968853116035461
2,1.0,0.09853117763996125
3,0.92,0.13679789006710052
4,0.75,0.09892412424087524
5,1.0,0.09979672133922576
6,0.75,0.39720780551433565
0,0.75,0.10101475417613984
1,0.75,0.3968853116035461
2,1.0,0.09853117763996125
3,0.92,0.13679789006710052
4,0.75,0.09892412424087524
5,1.0,0.09979672133922576
6,0.75,0.39720780551433565
7,1.0,0.09915630221366882
8,0.75,0.39707066416740416
0,0.75,0.10101475417613984
1,0.75,0.3968853116035461
2,1.0,0.09853117763996125
3,0.92,0.13679789006710052
4,0.75,0.09892412424087524
5,1.0,0.09979672133922576
6,0.75,0.39720780551433565
7,1.0,0.09915630221366882
8,0.75,0.39707066416740416
9,0.75,0.3964428335428238
0,0.88,0.11075928509235382
1,0.75,0.39685605764389037
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
10,0.75,0.3978050172328949
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
10,0.75,0.3978050172328949
11,1.0,0.1437380224466324
12,0.83,0.13058094084262847
13,0.75,0.1003458023071289
14,1.0,0.10011913478374482
15,0.83,0.11621273756027221
16,0.67,0.11984780132770538
17,0.75,0.10023305416107178
18,1.0,0.10024655759334564
19,0.75,0.39645618498325347
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
10,0.75,0.3978050172328949
11,1.0,0.1437380224466324
12,0.83,0.13058094084262847
13,0.75,0.1003458023071289
14,1.0,0.10011913478374482
15,0.83,0.11621273756027221
16,0.67,0.11984780132770538
17,0.75,0.10023305416107178
18,1.0,0.10024655759334564
19,0.75,0.39645618498325347
20,0.75,0.39800975322723386
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
10,0.75,0.3978050172328949
11,1.0,0.1437380224466324
12,0.83,0.13058094084262847
13,0.75,0.1003458023071289
14,1.0,0.10011913478374482
15,0.83,0.11621273756027221
16,0.67,0.11984780132770538
17,0.75,0.10023305416107178
18,1.0,0.10024655759334564
19,0.75,0.39645618498325347
20,0.75,0.39800975322723386
21,1.0,0.14367097318172456
22,0.83,0.12437252402305603
23,0.75,0.10019848048686981
24,1.0,0.1003076672554016
25,0.75,0.3973555088043213
0,1.0,0.152704855799675
1,0.83,0.1446108937263489
2,0.5,0.12611193358898162
3,0.75,0.10454044342041016
4,0.75,0.39681848883628845
5,0.75,0.39682303071022035
6,1.0,0.1481780707836151
7,0.5,0.12605076730251313
8,0.75,0.12014087140560151
9,0.75,0.3971243381500244
10,0.75,0.3978050172328949
11,1.0,0.1437380224466324
12,0.83,0.13058094084262847
13,0.75,0.1003458023071289
14,1.0,0.10011913478374482
15,0.83,0.11621273756027221
16,0.67,0.11984780132770538
17,0.75,0.10023305416107178
18,1.0,0.10024655759334564
19,0.75,0.39645618498325347
20,0.75,0.39800975322723386
21,1.0,0.14367097318172456
22,0.83,0.12437252402305603
23,0.75,0.10019848048686981
24,1.0,0.1003076672554016
25,0.75,0.3973555088043213
26,0.75,0.39762156307697294
0,1.0,0.16378059089183808
1,0.83,0.17040031850337983
2,0.88,0.09700058996677399
3,0.75,0.39683039486408234
0,1.0,0.16378059089183808
1,0.83,0.17040031850337983
2,0.88,0.09700058996677399
3,0.75,0.39683039486408234
4,0.75,0.3973176062107086
