	,CpuPercent,Latency
0,0.88,0.2815378397703171
0,0.88,0.2815378397703171
1,0.88,0.28063133656978606
0,0.88,0.2815378397703171
1,0.88,0.28063133656978606
2,0.88,0.2732222706079483
0,0.88,0.2815378397703171
1,0.88,0.28063133656978606
2,0.88,0.2732222706079483
3,0.88,0.2968823045492172
0,0.88,0.2692259818315506
0,1.0,0.27408729791641234
0,0.88,0.2659759551286697
0,0.88,0.2659759551286697
1,0.88,0.2747354358434677
0,0.88,0.2659759551286697
1,0.88,0.2747354358434677
2,0.88,0.2707696437835693
0,0.88,0.2659759551286697
1,0.88,0.2747354358434677
2,0.88,0.2707696437835693
3,0.88,0.2736804872751236
0,0.88,0.2659759551286697
1,0.88,0.2747354358434677
2,0.88,0.2707696437835693
3,0.88,0.2736804872751236
4,0.88,0.32784770131111146
0,0.88,0.2659759551286697
1,0.88,0.2747354358434677
2,0.88,0.2707696437835693
3,0.88,0.2736804872751236
4,0.88,0.32784770131111146
5,0.88,0.353007772564888
0,0.88,0.2737278640270233
0,0.88,0.2737278640270233
1,0.88,0.2766300916671753
0,0.88,0.28499562442302706
0,0.88,0.28499562442302706
1,0.88,0.29975247085094453
0,0.88,0.2690787374973297
0,0.88,0.2690787374973297
1,0.88,0.2738886266946793
0,0.88,0.2690787374973297
1,0.88,0.2738886266946793
2,0.88,0.3687105178833008
