,CpuPercent,Latency
0,1.0,0.10083109537760417
1,0.75,0.3978799104690552
0,1.0,0.10396108627319336
1,0.75,0.396506134668986
0,1.0,0.10396108627319336
1,0.75,0.396506134668986
2,1.0,0.10024010340372722
3,0.92,0.14667602380116782
4,1.0,0.10221076011657715
5,0.75,0.3963849306106567
0,1.0,0.10396108627319336
1,0.75,0.396506134668986
2,1.0,0.10024010340372722
3,0.92,0.14667602380116782
4,1.0,0.10221076011657715
5,0.75,0.3963849306106567
6,1.0,0.10788464546203613
7,0.75,0.3964860836664836
0,1.0,0.1404812494913737
1,0.88,0.10728944142659505
2,0.75,0.39766726493835447
0,1.0,0.1404812494913737
1,0.88,0.10728944142659505
2,0.75,0.39766726493835447
3,0.88,0.10582756996154785
4,0.75,0.3983745018641154
0,1.0,0.1404812494913737
1,0.88,0.10728944142659505
2,0.75,0.39766726493835447
3,0.88,0.10582756996154785
4,0.75,0.3983745018641154
5,1.0,0.13737770716349285
6,1.0,0.14205427964528403
7,0.75,0.3962897698084513
0,1.0,0.14671703974405925
1,0.75,0.39734811782836915
0,1.0,0.16919279098510742
1,0.88,0.09722499052683513
2,0.75,0.39845192432403564
0,1.0,0.16919279098510742
1,0.88,0.09722499052683513
2,0.75,0.39845192432403564
3,0.88,0.09662684599558512
4,0.75,0.39762067794799805
0,1.0,0.16919279098510742
1,0.88,0.09722499052683513
2,0.75,0.39845192432403564
3,0.88,0.09662684599558512
4,0.75,0.39762067794799805
5,1.0,0.16367448965708414
6,1.0,0.1719641367594401
7,0.75,0.39854865074157714
0,1.0,0.1680187781651815
1,0.75,0.39838085969289144
0,0.75,0.10262947877248128
1,0.75,0.39712445735931395
0,0.75,0.10262947877248128
1,0.75,0.39712445735931395
2,0.75,0.0972749948501587
3,1.0,0.10016440550486247
4,0.92,0.13828171888987223
5,0.75,0.09863119125366211
6,1.0,0.09974597295125326
7,0.75,0.39702390829722084
0,0.75,0.10262947877248128
1,0.75,0.39712445735931395
2,0.75,0.0972749948501587
3,1.0,0.10016440550486247
4,0.92,0.13828171888987223
5,0.75,0.09863119125366211
6,1.0,0.09974597295125326
7,0.75,0.39702390829722084
8,0.75,0.10106875896453857
9,1.0,0.09931744734446207
10,0.75,0.39682176113128664
0,0.75,0.10262947877248128
1,0.75,0.39712445735931395
2,0.75,0.0972749948501587
3,1.0,0.10016440550486247
4,0.92,0.13828171888987223
5,0.75,0.09863119125366211
6,1.0,0.09974597295125326
7,0.75,0.39702390829722084
8,0.75,0.10106875896453857
9,1.0,0.09931744734446207
10,0.75,0.39682176113128664
11,0.75,0.39619762102762857
0,0.88,0.10872310797373454
1,0.75,0.3970739682515462
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
5,0.75,0.396742049853007
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
5,0.75,0.396742049853007
6,1.0,0.1395617087682088
7,1.0,0.1374724229176839
8,0.5,0.12562984625498455
9,0.5,0.126015043258667
10,0.75,0.11898562908172608
11,0.75,0.39763152599334717
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
5,0.75,0.396742049853007
6,1.0,0.1395617087682088
7,1.0,0.1374724229176839
8,0.5,0.12562984625498455
9,0.5,0.126015043258667
10,0.75,0.11898562908172608
11,0.75,0.39763152599334717
12,0.75,0.3969015121459961
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
5,0.75,0.396742049853007
6,1.0,0.1395617087682088
7,1.0,0.1374724229176839
8,0.5,0.12562984625498455
9,0.5,0.126015043258667
10,0.75,0.11898562908172608
11,0.75,0.39763152599334717
12,0.75,0.3969015121459961
13,0.83,0.13284300168355306
14,1.0,0.15247201919555664
15,0.83,0.13951743443806966
16,0.75,0.09989871978759765
17,0.75,0.10087412198384603
18,1.0,0.10002880891164144
19,0.83,0.112485138575236
20,0.67,0.10524846712748209
21,0.75,0.09937256177266439
22,1.0,0.0989062229792277
23,0.75,0.3965196132659912
0,1.0,0.14603068828582763
1,0.83,0.1397116502126058
2,0.5,0.12605493068695067
3,0.75,0.10340336958567302
4,0.75,0.3974055051803589
