,fault-losso,fault-knn,fault-svm,fault-xgboost,fault-ensmeble,wafer-auto,wafer-statis,wafer-cnn,wafer-svm,wafer-ensemble,wafer-ensembleLatency,fault-ensembleLatency
26,1,1,2,2,1,0,2,1,0,1,6.9831620335578934,7.36391322016716
27,1,2,1,2,1,0,2,1,0,1,6.608336770534517,7.160793524980545
28,2,1,1,2,1,0,2,1,0,1,7.481371891498567,2.3896378219127654
29,1,1,1,2,1,0,2,1,0,2,31.671330165863036,5.343878126144409
30,1,1,1,2,1,0,2,2,0,1,8.141661220788956,3.796084707975388
31,1,1,2,2,2,1,0,1,0,1,94.96319109797476,7.974226838350296
32,1,2,1,2,2,1,0,1,0,1,94.45519397854805,7.68946493268013
33,1,2,2,2,1,1,0,1,0,1,94.15077644586563,14.299380469322205
34,1,2,2,2,2,1,0,1,0,1,95.11860257983207,12.114646565914152
35,2,1,1,2,2,1,0,1,0,1,94.37670580744744,2.2891463220119475
36,2,1,2,2,1,1,0,1,0,1,95.13742824792864,3.193404483795166
37,2,1,2,2,2,1,0,1,0,1,95.37936519384384,2.4952325522899628
38,2,2,1,2,1,1,0,1,0,1,94.0934007883072,2.428838562965393
39,2,2,1,2,2,1,0,1,0,1,94.11476687788964,2.225825917720795
40,2,2,2,2,1,1,0,1,0,1,94.242620742321,2.4887153685092924
41,1,1,1,2,2,1,0,1,0,2,94.10788723230364,4.9189220607280735
42,1,1,2,2,1,1,0,1,0,2,94.96336662769319,8.586587607860565
43,1,1,2,2,2,1,0,1,0,2,94.83781130313874,7.665178769826889
44,1,2,1,2,1,1,0,1,0,2,95.1903109550476,9.725875169038774
45,1,2,1,2,2,1,0,1,0,2,94.90086450576784,7.02299439907074
46,1,2,2,2,1,1,0,1,0,2,94.5776403963566,11.137828570604324
47,2,1,1,2,1,1,0,1,0,2,94.77038623690605,2.824385297298432
48,2,1,1,2,2,1,0,1,0,2,94.24941774010658,2.340614807605744
49,2,1,2,2,1,1,0,1,0,2,94.51936328411102,4.499029523134231
50,2,2,1,2,1,1,0,1,0,2,94.7669873058796,4.038525772094727
51,1,1,1,2,2,1,0,2,0,1,94.34860889315605,2.321272802352905
52,1,1,2,2,1,1,0,2,0,1,93.21319464445114,5.40809473991394
53,1,2,1,2,1,1,0,2,0,1,93.8911955833435,5.00226269364357
54,2,1,1,2,1,1,0,2,0,1,94.73505443930624,2.4358676970005035
55,1,1,1,2,1,1,0,2,0,2,95.82635092139245,4.351136648654938
56,1,1,1,2,2,1,1,0,0,2,15.784423100948336,2.797832119464874
57,1,1,2,2,1,1,1,0,0,2,15.74751449227333,5.262974095344544
58,1,1,2,2,2,1,1,0,0,2,13.53959264755249,3.3885368585586546
59,1,2,1,2,1,1,1,0,0,2,24.834983032941818,4.986879974603654
60,1,2,1,2,2,1,1,0,0,2,12.987305539846421,2.5754129707813265
61,1,2,2,2,1,1,1,0,0,2,14.18735716342926,6.501836842298507
62,2,1,1,2,1,1,1,0,0,2,12.548397189378738,2.3015501201152797
63,2,1,1,2,2,1,1,0,0,2,11.558069515228274,2.3657673001289368
64,2,1,2,2,1,1,1,0,0,2,13.266601145267488,2.4726541996002203
65,2,2,1,2,1,1,1,0,0,2,12.6297707259655,2.123881566524505
66,2,0,2,2,2,1,1,1,0,1,14.721012490987778,2.9604308784008024
67,2,2,0,2,2,1,1,1,0,1,14.524114060401914,2.513260692358017
68,2,2,2,2,0,1,1,1,0,1,14.937433576583862,31.787332326173786
69,1,0,2,2,2,1,1,1,0,2,17.45360585451126,8.90525200366974
70,1,2,0,2,2,1,1,1,0,2,18.21296505331993,11.377082955837247
71,1,2,2,2,0,1,1,1,0,2,17.52127885222435,30.746815228462214
72,2,0,1,2,2,1,1,1,0,2,14.081863749027253,3.4094115495681763
73,2,0,2,2,1,1,1,1,0,2,14.827667039632795,2.8929672658443453
74,2,1,0,2,2,1,1,1,0,2,14.310039341449738,2.570214146375656
75,2,1,2,2,0,1,1,1,0,2,14.019978469610214,30.871630829572677
76,2,2,0,2,1,1,1,1,0,2,15.289810383319855,2.619042807817459
77,2,2,1,2,0,1,1,1,0,2,13.416021335124972,30.749778723716737
78,1,0,1,2,2,1,1,2,0,1,27.21564906835556,5.561382150650023
79,1,0,2,2,1,1,1,2,0,1,15.076441109180449,8.112160819768906
80,1,1,0,2,2,1,1,2,0,1,14.952499401569364,3.605345118045807
81,1,1,2,2,0,1,1,2,0,1,14.459599483013156,30.35227313637733
82,1,2,0,2,1,1,1,2,0,1,15.158831846714019,7.580746066570282
83,1,2,1,2,0,1,1,2,0,1,14.00063697695732,30.26753902435303
84,2,0,1,2,1,1,1,2,0,1,12.514419341087342,3.949543845653534
85,2,1,0,2,1,1,1,2,0,1,12.576346004009249,3.9559555411338807
86,2,1,1,2,0,1,1,2,0,1,11.685321766138074,30.977891850471497
87,1,0,1,2,1,1,1,2,0,2,13.969904685020447,5.005254870653152
88,1,1,0,2,1,1,1,2,0,2,14.735146862268447,5.853459167480469
89,1,1,1,2,0,1,1,2,0,2,14.456205785274506,30.887142097949987
90,1,1,1,2,2,1,2,0,0,1,7.416629493236543,2.2260255038738253
91,1,1,2,2,1,1,2,0,0,1,7.231497430801393,6.0319884479045855
92,1,2,1,2,1,1,2,0,0,1,7.099565815925598,4.291519451141357
93,2,1,1,2,1,1,2,0,0,1,7.370151889324187,2.398477095365524
94,1,1,1,2,1,1,2,0,0,2,6.4344675719738005,2.7337964594364172
95,1,0,1,2,2,1,2,1,0,1,6.678732603788376,8.755683708190919
96,1,0,2,2,1,1,2,1,0,1,6.354510033130647,13.036163318157197
97,1,1,0,2,2,1,2,1,0,1,5.732696443796157,9.037112474441527
98,1,1,2,2,0,1,2,1,0,1,6.338667178153992,31.771460968256
99,1,2,0,2,1,1,2,1,0,1,6.079193818569182,14.6590292096138
100,1,2,1,2,0,1,2,1,0,1,6.395191335678102,30.70801025629044
101,2,0,1,2,1,1,2,1,0,1,6.374213486909866,3.5744741559028625
102,2,1,0,2,1,1,2,1,0,1,7.070071631669999,4.187890303134918
103,2,1,1,2,0,1,2,1,0,1,7.034852069616318,31.17302277684212
104,1,0,1,2,1,1,2,1,0,2,6.537735366821289,9.751356154680252
105,1,1,0,2,1,1,2,1,0,2,6.792709803581237,9.588725787401199
106,1,1,1,2,0,1,2,1,0,2,6.809290212392808,31.091309887170787
107,1,1,1,2,2,0,1,1,0,3,119.07759681344031,2.353441196680069
108,1,1,2,2,1,0,1,1,0,3,18.762503814697265,4.059379732608795
109,1,1,2,2,2,0,1,1,0,3,144.5034719467163,2.5753103494644165
110,1,2,1,2,1,0,1,1,0,3,18.65969458222389,4.403781551122665
111,1,2,2,2,2,0,1,1,0,3,27.219248741865158,3.648891037702561
112,2,1,1,2,1,0,1,1,0,3,52.447284734249116,2.3144056200981145
113,2,1,1,2,2,0,1,1,0,3,13.811313486099243,2.374453032016754
114,2,1,2,2,1,0,1,1,0,3,24.39654537439346,2.4006243705749517
115,2,2,2,2,1,0,1,1,0,3,90.19390641450882,2.0567611753940582
116,1,2,1,2,1,0,1,2,0,3,12.921601951122286,2.4966019451618195
117,2,1,1,2,1,0,1,2,0,3,11.215593004226685,2.3377610206604005
118,1,1,2,2,1,0,1,3,0,3,67.03909958600998,2.448305016756058
119,1,1,2,2,2,0,1,3,0,3,10.897877043485641,2.1697381258010866
120,1,2,2,2,1,0,1,3,0,3,38.74642469882965,3.2671084225177767
121,2,1,1,2,2,0,1,3,0,3,9.105577725172044,23.26200376152992
122,2,1,2,2,1,0,1,3,0,3,9.603477942943574,2.160906034708023
123,1,1,1,2,1,0,2,1,0,3,137.14338403344155,4.550009948015213
124,1,1,1,2,2,0,2,1,0,3,94.47812754511831,2.1190928161144256
125,1,1,2,2,1,0,2,1,0,3,74.12350323200226,2.312197440862656
126,1,2,1,2,1,0,2,1,0,3,123.27456684708595,2.2947679817676545
127,2,1,1,2,1,0,2,1,0,3,180.54749835133552,2.151492440700531
128,1,1,2,2,1,1,0,1,0,3,94.02476531863212,8.132380950450898
129,1,1,2,2,2,1,0,1,0,3,121.3036833643913,3.060428702831268
130,1,2,2,2,1,1,0,1,0,3,94.07625558376313,11.161732113361357
131,1,2,2,2,2,1,0,1,0,3,107.843125718832,5.909907388687134
132,2,2,2,2,1,1,0,1,0,3,94.99800711274149,2.3278432846069337
133,1,1,1,2,1,1,0,2,0,3,92.44083832502363,3.864743179082871
134,1,1,1,2,2,1,0,2,0,3,94.43705793023108,2.507322281599045
135,1,1,2,2,1,1,0,2,0,3,93.8678532779217,2.508070194721222
136,1,2,1,2,1,1,0,2,0,3,93.45060163140299,2.6426802277565
137,2,1,1,2,1,1,0,2,0,3,94.09671015739441,3.5067777454853064
138,1,1,1,2,1,1,0,3,0,3,93.56089528203009,3.963105022907257
139,1,1,1,2,2,1,0,3,0,3,93.83923190236092,2.1352525472640997
140,1,1,2,2,1,1,0,3,0,3,95.24426937103271,3.0556555688381195
141,1,1,2,2,2,1,0,3,0,3,94.4573595702648,2.1718864023685454
142,1,2,1,2,1,1,0,3,0,3,135.48512439727784,2.423817557096481
143,1,2,2,2,1,1,0,3,0,3,113.93246392011642,2.4526837944984434
144,2,1,1,2,2,1,0,3,0,3,119.79005470871924,2.1962457835674285
145,2,1,2,2,1,1,0,3,0,3,201.5659751772881,2.134548705816269
146,1,2,2,2,1,1,1,0,0,3,97.27956632375715,7.869532829523085
147,1,2,2,2,2,1,1,0,0,3,13.168464356660845,5.448834770917894
148,2,1,1,2,1,1,1,0,0,3,107.5175711274147,2.295758467912674
149,2,1,1,2,2,1,1,0,0,3,11.264981985092163,2.194496637582779
150,2,1,2,2,2,1,1,0,0,3,52.76799793243409,2.294254326820373
151,2,2,1,2,1,1,1,0,0,3,12.41634847521782,2.1935465395450597
152,1,0,2,2,2,1,1,1,0,3,17.868921935558323,7.8957440793514255
153,1,2,0,2,2,1,1,1,0,3,47.130002218484876,5.182468998432159
154,1,2,2,2,0,1,1,1,0,3,60.09989076256752,30.661094236373906
155,1,2,2,2,2,1,1,1,0,3,55.29180380105972,4.591623848676681
156,2,0,1,2,2,1,1,1,0,3,17.734485328197483,2.5715903878211974
157,2,0,2,2,1,1,1,1,0,3,62.01825824379921,2.692818784713745
158,2,0,2,2,2,1,1,1,0,3,51.71368693113327,2.6686518251895905
159,2,1,0,2,2,1,1,1,0,3,16.41574457883835,4.235438925027848
160,2,1,2,2,0,1,1,1,0,3,13.958185809850693,31.637784242630005
161,2,1,2,2,2,1,1,1,0,3,17.97875419855118,2.298770105838776
162,2,2,0,2,1,1,1,1,0,3,69.6373925447464,2.4902746796607973
163,2,2,0,2,2,1,1,1,0,3,59.673679143190384,2.581903803348541
164,2,2,1,2,0,1,1,1,0,3,35.40440987944603,31.553870713710786
165,2,2,1,2,2,1,1,1,0,3,24.55986832976341,2.1759418666362764
166,2,2,2,2,0,1,1,1,0,3,12.991034203767777,31.29222670197487
167,2,2,2,2,1,1,1,1,0,3,15.846260392665865,2.1900242924690247
168,1,0,2,2,1,1,1,2,0,3,13.528260576725009,6.983068507909776
169,1,2,0,2,1,1,1,2,0,3,13.112927842140198,7.040447276830673
170,1,2,1,2,0,1,1,2,0,3,13.006218993663788,30.9137575507164
171,2,0,1,2,1,1,1,2,0,3,10.582785487174988,3.739505338668823
172,2,1,1,2,0,1,1,2,0,3,201.04799128770827,30.352667677402497
173,2,1,1,2,1,1,1,2,0,3,124.4045224547386,2.4008626520633696
174,1,0,1,2,1,1,1,3,0,3,11.054383057355881,4.446578627824783
175,1,0,1,2,2,1,1,3,0,3,11.953231513500215,4.008136540651321
176,1,0,2,2,1,1,1,3,0,3,10.381185394525527,17.236728996038433
177,1,0,2,2,2,1,1,3,0,3,11.424458009004592,5.360702806711197
178,1,1,0,2,1,1,1,3,0,3,13.269279676675794,5.219856190681457
179,1,1,0,2,2,1,1,3,0,3,12.034183341264725,4.059111618995667
180,1,1,1,2,0,1,1,3,0,3,57.914276337623605,29.810689669847488
181,1,1,1,2,2,1,1,3,0,3,38.976446712017065,2.204696971178054
182,1,1,2,2,0,1,1,3,0,3,12.287030971050262,30.8207224547863
183,1,1,2,2,1,1,1,3,0,3,21.24517775774002,5.366522252559662
184,1,1,2,2,2,1,1,3,0,3,47.18326412439346,2.2147657752037047
185,1,2,0,2,1,1,1,3,0,3,86.18236611485482,2.776778221130371
186,1,2,0,2,2,1,1,3,0,3,58.67315173745156,3.343161290884018
187,1,2,1,2,0,1,1,3,0,3,26.34933125972748,30.430457669496537
188,1,2,1,2,1,1,1,3,0,3,13.713732254505155,5.330071431398392
189,1,2,1,2,2,1,1,3,0,3,18.002428030967714,3.772047293186188
190,1,2,2,2,0,1,1,3,0,3,119.2048776447773,30.582952171564106
191,1,2,2,2,1,1,1,3,0,3,86.33195543885229,2.521927171945572
192,1,2,2,2,2,1,1,3,0,3,83.30183916091919,2.2624844312667847
193,2,0,1,2,1,1,1,3,0,3,75.2944659769535,2.7509149372577673
194,2,0,1,2,2,1,1,3,0,3,54.561980175971975,2.709195160865784
195,2,0,2,2,1,1,1,3,0,3,9.602555817365646,2.7567140817642213
196,2,0,2,2,2,1,1,3,0,3,17.393065905570985,2.6996573030948645
197,2,1,0,2,1,1,1,3,0,3,77.09865972995756,2.5312778830528258
198,2,1,0,2,2,1,1,3,0,3,60.22523787021637,2.516614055633545
199,2,1,1,2,0,1,1,3,0,3,21.1719442486763,30.806724393367766
200,2,1,1,2,1,1,1,3,0,3,12.51156252026558,2.326782822608948
201,2,1,1,2,2,1,1,3,0,3,12.697298562526706,2.2238313019275666
202,2,1,2,2,0,1,1,3,0,3,77.26229029297829,31.28763045668602
203,2,1,2,2,1,1,1,3,0,3,61.89489004015922,2.133550149202347
204,2,1,2,2,2,1,1,3,0,3,67.31701936125755,2.3041050136089325
205,2,2,0,2,1,1,1,3,0,3,24.55473992228508,2.508355939388275
206,2,2,0,2,2,1,1,3,0,3,8.78948454260826,2.521859788894653
207,2,2,1,2,0,1,1,3,0,3,22.327752304077148,31.002695739269253
208,2,2,1,2,1,1,1,3,0,3,87.92185904383659,2.0355241417884833
209,2,2,1,2,2,1,1,3,0,3,71.49078683257103,2.171051573753357
210,2,2,2,2,0,1,1,3,0,3,56.885106176137924,31.15885048508644
211,2,2,2,2,1,1,1,3,0,3,32.02192155718804,2.0978370547294616
212,1,1,1,2,1,1,2,0,0,3,96.81771726608277,4.629675626754762
213,1,1,2,2,1,1,2,0,0,3,67.63777687549592,2.7904645144939417
214,1,2,1,2,1,1,2,0,0,3,31.968898522853852,2.5559035301208497
215,2,1,1,2,1,1,2,0,0,3,18.001966857910155,22.17043772339821
216,1,0,1,2,1,1,2,1,0,3,5.642210459709167,9.494278621673583
217,1,0,1,2,2,1,2,1,0,3,5.504066079854965,6.394039249420166
218,1,0,2,2,1,1,2,1,0,3,18.144067507982253,22.87581941485405
219,1,1,0,2,1,1,2,1,0,3,5.8764441967010494,8.689661753177642
220,1,1,0,2,2,1,2,1,0,3,6.077582794427872,7.253759229183197
221,1,1,1,2,0,1,2,1,0,3,5.715904515981674,31.768321025371552
