,fault-losso,fault-knn,fault-svm,fault-xgboost,fault-ensmeble,wafer-auto,wafer-statis,wafer-cnn,wafer-svm,wafer-ensemble,wafer-ensembleLatency,fault-ensembleLatency
26,1,1,2,2,1,0,2,1,0,1,2.995398235321045,3.0689621686935427
27,1,2,1,2,1,0,2,1,0,1,2.81149423122406,3.7660306930541987
28,2,1,1,2,1,0,2,1,0,1,2.9098523378372194,2.4667850255966193
29,1,1,1,2,1,0,2,1,0,2,13.538074350357055,3.194045400619507
30,1,1,1,2,1,0,2,2,0,1,3.1234629869461066,2.7154886960983275
31,1,1,2,2,2,1,0,1,0,1,29.75761721134186,3.181826543807984
32,1,2,1,2,2,1,0,1,0,1,29.64793720245361,2.7122367143630983
33,1,2,2,2,1,1,0,1,0,1,29.188984203338624,4.03087809085846
34,1,2,2,2,2,1,0,1,0,1,29.59218819141388,3.5500508546829224
35,2,1,1,2,2,1,0,1,0,1,29.37986376285553,2.2709014892578123
36,2,1,2,2,1,1,0,1,0,1,29.39821603298187,2.6662552833557127
37,2,1,2,2,2,1,0,1,0,1,29.656309676170356,2.387957286834717
38,2,2,1,2,1,1,0,1,0,1,29.214698648452764,2.2993846416473387
39,2,2,1,2,2,1,0,1,0,1,29.26027953624725,2.2692496061325067
40,2,2,2,2,1,1,0,1,0,1,29.39162721633911,2.1384705543518066
41,1,1,1,2,2,1,0,1,0,2,29.402078008651728,2.525422954559326
42,1,1,2,2,1,1,0,1,0,2,29.61214890480041,3.2234999179840087
43,1,1,2,2,2,1,0,1,0,2,29.55865364074707,2.8148446559906004
44,1,2,1,2,1,1,0,1,0,2,29.502125406265254,3.3479595184326167
45,1,2,1,2,2,1,0,1,0,2,29.530634927749638,2.575001716613769
46,1,2,2,2,1,1,0,1,0,2,29.37636244297028,3.512088656425476
47,2,1,1,2,1,1,0,1,0,2,29.388095617294308,2.6302490949630744
48,2,1,1,2,2,1,0,1,0,2,29.436963534355165,2.344723486900329
49,2,1,2,2,1,1,0,1,0,2,29.385710525512696,3.0347911119461064
50,2,2,1,2,1,1,0,1,0,2,29.41392891407013,2.6911396026611327
51,1,1,1,2,2,1,0,2,0,1,29.146541404724122,2.3089138984680178
52,1,1,2,2,1,1,0,2,0,1,28.97057631015777,2.857556700706482
53,1,2,1,2,1,1,0,2,0,1,29.275476241111754,2.6580594062805174
54,2,1,1,2,1,1,0,2,0,1,29.254436254501343,2.4148690462112428
55,1,1,1,2,1,1,0,2,0,2,29.89022018909455,2.6741182088851927
56,1,1,1,2,2,1,1,0,0,2,5.779310417175293,2.379262828826904
57,1,1,2,2,1,1,1,0,0,2,5.422197890281677,2.7991103172302245
58,1,1,2,2,2,1,1,0,0,2,5.698118734359741,2.3804636478424066
59,1,2,1,2,1,1,1,0,0,2,5.590022301673889,2.9230525493621826
60,1,2,1,2,2,1,1,0,0,2,5.329401206970215,2.3405032873153693
61,1,2,2,2,1,1,1,0,0,2,5.5094362735748295,2.933840656280517
62,2,1,1,2,1,1,1,0,0,2,5.32581000328064,2.3048953294754027
63,2,1,1,2,2,1,1,0,0,2,5.590328359603882,2.383483648300171
64,2,1,2,2,1,1,1,0,0,2,5.453451204299927,2.355158352851868
65,2,2,1,2,1,1,1,0,0,2,5.541167044639588,2.1265764474868774
66,2,0,2,2,2,1,1,1,0,1,4.7665534734725945,3.1061530828475954
67,2,2,0,2,2,1,1,1,0,1,4.978260898590088,2.616795015335083
68,2,2,2,2,0,1,1,1,0,1,4.790173864364624,10.92441198825836
69,1,0,2,2,2,1,1,1,0,2,5.611377239227295,3.538630080223084
70,1,2,0,2,2,1,1,1,0,2,5.517348432540894,3.7255132198333736
71,1,2,2,2,0,1,1,1,0,2,5.431340217590332,11.204113578796386
72,2,0,1,2,2,1,1,1,0,2,5.509207916259767,2.976262140274048
73,2,0,2,2,1,1,1,1,0,2,5.502385950088501,3.0097531795501715
74,2,1,0,2,2,1,1,1,0,2,5.479926133155823,2.683541512489319
75,2,1,2,2,0,1,1,1,0,2,5.393538093566893,10.744032955169676
76,2,2,0,2,1,1,1,1,0,2,5.489135694503784,2.7963996648788454
77,2,2,1,2,0,1,1,1,0,2,5.345469856262207,10.779746627807617
78,1,0,1,2,2,1,1,2,0,1,10.649413323402404,3.83570818901062
79,1,0,2,2,1,1,1,2,0,1,4.692854809761047,3.9325924634933473
80,1,1,0,2,2,1,1,2,0,1,4.430782270431519,2.893001437187195
81,1,1,2,2,0,1,1,2,0,1,4.671898913383483,10.900314450263977
82,1,2,0,2,1,1,1,2,0,1,4.730383467674256,3.348066449165344
83,1,2,1,2,0,1,1,2,0,1,4.680969858169557,10.984559869766235
84,2,0,1,2,1,1,1,2,0,1,4.7692521572113025,3.1167972803115847
85,2,1,0,2,1,1,1,2,0,1,4.600612998008729,3.1380833625793456
86,2,1,1,2,0,1,1,2,0,1,4.513701510429383,10.919049525260926
87,1,0,1,2,1,1,1,2,0,2,5.390487170219421,3.484090781211853
88,1,1,0,2,1,1,1,2,0,2,5.675730133056642,3.361873006820679
89,1,1,1,2,0,1,1,2,0,2,5.271155452728271,11.097036981582642
90,1,1,1,2,2,1,2,0,0,1,2.8709206581115723,2.264025592803955
91,1,1,2,2,1,1,2,0,0,1,2.886360716819764,2.675001645088196
92,1,2,1,2,1,1,2,0,0,1,2.9547459602355963,2.5861086130142206
93,2,1,1,2,1,1,2,0,0,1,2.7299149990081792,2.295300769805908
94,1,1,1,2,1,1,2,0,0,2,4.885356187820435,2.8105885982513428
95,1,0,1,2,2,1,2,1,0,1,3.005923342704773,3.2190582513809205
96,1,0,2,2,1,1,2,1,0,1,2.793014717102051,4.887621307373047
97,1,1,0,2,2,1,2,1,0,1,2.9145006895065313,3.0284532070159917
98,1,1,2,2,0,1,2,1,0,1,2.8866685628890987,11.451162886619567
99,1,2,0,2,1,1,2,1,0,1,2.7858729600906367,4.652473902702331
100,1,2,1,2,0,1,2,1,0,1,2.825266122817993,11.121649742126463
101,2,0,1,2,1,1,2,1,0,1,2.891969537734985,3.2793065071105962
102,2,1,0,2,1,1,2,1,0,1,2.9256999254226685,3.0412118673324584
103,2,1,1,2,0,1,2,1,0,1,3.0977910280227663,11.078255009651183
104,1,0,1,2,1,1,2,1,0,2,3.1141461372375487,4.284091687202453
105,1,1,0,2,1,1,2,1,0,2,3.0960215091705323,4.022426986694336
106,1,1,1,2,0,1,2,1,0,2,3.402431201934814,11.134520721435546
107,1,1,1,2,2,0,1,1,0,3,31.540929007530213,2.277905511856079
108,1,1,2,2,1,0,1,1,0,3,4.506309795379639,2.791562008857727
109,1,1,2,2,2,0,1,1,0,3,54.57836284637451,2.2519263982772832
110,1,2,1,2,1,0,1,1,0,3,4.537830781936647,2.7911537647247315
111,1,2,1,2,2,0,1,1,0,3,240.2540147542953,2.342285203933716
112,1,2,2,2,2,0,1,1,0,3,22.281862688064574,2.319954395294189
113,2,1,1,2,1,0,1,1,0,3,12.458510851860044,2.3334017992019653
114,2,1,1,2,2,0,1,1,0,3,4.460572814941406,2.5303787231445307
115,2,1,2,2,1,0,1,1,0,3,21.168739485740662,2.345053243637085
116,2,1,2,2,2,0,1,1,0,3,4.277313041687012,2.471122908592224
117,2,2,2,2,1,0,1,1,0,3,35.845893907546994,2.077356743812561
118,1,2,1,2,1,0,1,2,0,3,3.8694092988967896,2.505895018577576
119,2,1,1,2,1,0,1,2,0,3,3.4211349487304688,2.288460898399353
120,1,1,1,2,2,0,1,3,0,3,68.55956699848176,2.543790936470032
121,1,1,2,2,1,0,1,3,0,3,50.98840529918671,2.422103190422058
122,1,1,2,2,2,0,1,3,0,3,3.370249128341675,2.3597591638565065
123,1,2,1,2,2,0,1,3,0,3,56.84702754020691,3.0643059730529787
124,1,2,2,2,1,0,1,3,0,3,36.89451382160187,2.4137266635894776
125,1,2,2,2,2,0,1,3,0,3,144.94139082431792,2.326233649253845
126,2,1,1,2,2,0,1,3,0,3,3.3235424041748045,2.7188827514648444
127,2,1,2,2,1,0,1,3,0,3,3.472108626365661,2.2870630264282226
128,2,2,1,2,2,0,1,3,0,3,112.50765240192413,2.2044748544692987
129,2,2,2,2,1,0,1,3,0,3,20.37632884979248,2.1558241128921507
130,1,1,1,2,1,0,2,1,0,3,66.21597497463226,2.8714503288269038
131,1,1,1,2,2,0,2,1,0,3,33.82863566875458,2.5717035055160524
132,1,1,2,2,1,0,2,1,0,3,12.408393549919131,2.399583077430725
133,1,2,1,2,1,0,2,1,0,3,33.13000774383545,2.267681789398193
134,2,1,1,2,1,0,2,1,0,3,104.10061779022215,2.2165194749832158
135,1,1,1,2,1,0,2,2,0,3,34.73081724643707,2.5798346042633056
136,1,1,1,2,1,0,2,3,0,3,71.10750563144684,2.8521333932876587
137,1,1,1,2,2,0,2,3,0,3,19.5826544046402,2.1351460456848144
138,1,1,2,2,1,0,2,3,0,3,110.06023409366608,2.530001139640808
139,2,1,1,2,1,0,2,3,0,3,106.90137922763823,2.3214338779449464
140,1,1,1,2,2,1,0,1,0,3,122.56662337779998,2.2427616357803344
141,1,1,2,2,1,1,0,1,0,3,28.91545898914337,3.289535093307495
142,1,1,2,2,2,1,0,1,0,3,55.0885098695755,2.7331580877304082
143,1,2,1,2,1,1,0,1,0,3,175.02772860527043,2.4406748056411742
144,1,2,2,2,1,1,0,1,0,3,29.11869037151337,3.483892107009888
145,1,2,2,2,2,1,0,1,0,3,37.56250932216644,2.778732252120972
146,2,1,1,2,2,1,0,1,0,3,29.159740018844605,2.420133423805237
147,2,1,2,2,1,1,0,1,0,3,29.06579492092133,2.563993668556213
148,2,2,2,2,1,1,0,1,0,3,29.37824125289917,2.253253364562988
149,1,1,1,2,1,1,0,2,0,3,28.807719588279728,2.6093324184417725
150,1,1,1,2,2,1,0,2,0,3,29.087428331375122,3.5631014823913576
151,1,1,2,2,1,1,0,2,0,3,28.95841348171234,2.4625868320465094
152,1,2,1,2,1,1,0,2,0,3,29.149767446517945,2.6529662370681764
153,2,1,1,2,1,1,0,2,0,3,28.94458091259003,2.512621521949768
154,1,1,1,2,1,1,0,3,0,3,28.93937067985535,2.5782386779785162
155,1,1,1,2,2,1,0,3,0,3,29.112333965301513,2.1853494644165044
156,1,1,2,2,1,1,0,3,0,3,29.281785631179808,2.4231221437454225
157,1,1,2,2,2,1,0,3,0,3,29.050282716751102,2.158347725868225
158,1,2,1,2,1,1,0,3,0,3,46.471646904945366,2.579181432723999
159,1,2,1,2,2,1,0,3,0,3,58.11570239067078,2.207906174659729
160,1,2,2,2,1,1,0,3,0,3,41.551105523109435,2.5422073125839235
161,1,2,2,2,2,1,0,3,0,3,64.45963881015777,2.317835307121277
162,2,1,1,2,1,1,0,3,0,3,229.26370298862457,2.14704270362854
163,2,1,1,2,2,1,0,3,0,3,44.48840670585632,2.1585368156433105
164,2,1,2,2,1,1,0,3,0,3,143.42184536457063,2.1669814109802252
165,2,1,2,2,2,1,0,3,0,3,65.87311205863952,2.353788661956787
166,2,2,1,2,1,1,0,3,0,3,135.06448163986207,2.132972931861877
167,2,2,2,2,1,1,0,3,0,3,80.20086903572083,2.10506591796875
168,1,1,1,2,2,1,1,0,0,3,161.20111081600191,2.4328431844711305
169,1,1,2,2,1,1,1,0,0,3,61.73255000114441,2.6963617324829103
170,1,1,2,2,2,1,1,0,0,3,36.65193905830383,2.3853634595870967
171,1,2,1,2,2,1,1,0,0,3,37.78139433860779,2.3181851863861085
172,1,2,2,2,1,1,1,0,0,3,98.30724697113035,2.9360627889633184
173,1,2,2,2,2,1,1,0,0,3,3.9811455726623537,2.5749187707901
174,2,1,1,2,1,1,1,0,0,3,51.68616757392882,2.325280904769897
175,2,1,1,2,2,1,1,0,0,3,3.966251802444458,2.1869389533996584
176,2,1,2,2,1,1,1,0,0,3,147.37159054279329,2.341809606552124
177,2,1,2,2,2,1,1,0,0,3,35.231179976463324,2.3047072410583502
178,2,2,1,2,1,1,1,0,0,3,4.154133892059326,2.1700376272201543
179,2,2,2,2,1,1,1,0,0,3,114.45422654151916,2.120435619354248
180,1,0,2,2,2,1,1,1,0,3,4.9014015913009645,3.3918790817260738
181,1,2,0,2,2,1,1,1,0,3,16.026420569419862,2.841353750228882
182,1,2,2,2,0,1,1,1,0,3,52.47365415096283,10.937019157409669
183,1,2,2,2,2,1,1,1,0,3,59.14062020778656,2.406830906867981
184,2,0,1,2,2,1,1,1,0,3,4.9777991533279415,2.7929423809051515
185,2,0,2,2,1,1,1,1,0,3,35.551842832565306,2.852085018157959
186,2,0,2,2,2,1,1,1,0,3,30.233552503585816,2.880741310119629
187,2,1,0,2,2,1,1,1,0,3,14.13572416305542,3.777106165885925
188,2,1,2,2,0,1,1,1,0,3,4.575491428375244,11.06686954498291
189,2,1,2,2,2,1,1,1,0,3,4.642064785957336,2.3272338151931757
190,2,2,0,2,1,1,1,1,0,3,24.535599493980413,2.638209795951844
191,2,2,0,2,2,1,1,1,0,3,20.24724678993225,2.723334956169128
192,2,2,1,2,0,1,1,1,0,3,15.0276700258255,10.95637879371643
193,2,2,1,2,2,1,1,1,0,3,28.31751017570496,2.211024355888367
194,2,2,2,2,0,1,1,1,0,3,4.548910140991211,10.694645738601684
195,2,2,2,2,1,1,1,1,0,3,4.612817525863648,2.185452938079834
196,1,0,1,2,2,1,1,2,0,3,223.65691273212437,2.97241759300232
197,1,0,2,2,1,1,1,2,0,3,4.543611073493958,3.4848509550094606
198,1,2,0,2,1,1,1,2,0,3,4.3031654119491565,3.685961508750915
199,1,2,1,2,0,1,1,2,0,3,4.4004204034805285,11.208748936653137
200,2,0,1,2,1,1,1,2,0,3,4.005586719512939,3.053868651390076
201,2,1,0,2,1,1,1,2,0,3,185.80244345664974,2.726996636390686
202,2,1,1,2,0,1,1,2,0,3,140.78297803401946,10.62873363494873
203,2,1,1,2,1,1,1,2,0,3,85.93157677650451,2.45047767162323
204,1,0,1,2,1,1,1,3,0,3,4.202648234367371,4.212544465065003
205,1,0,1,2,2,1,1,3,0,3,4.2346282482147215,3.0575515747070314
206,1,0,2,2,1,1,1,3,0,3,3.960759329795837,12.24913959503174
207,1,0,2,2,2,1,1,3,0,3,4.06634292602539,3.1677226781845094
208,1,1,0,2,1,1,1,3,0,3,4.426248860359191,3.067773151397705
209,1,1,0,2,2,1,1,3,0,3,4.004577374458313,2.671334719657898
210,1,1,1,2,0,1,1,3,0,3,30.166044569015504,10.566066694259645
211,1,1,1,2,2,1,1,3,0,3,40.97270526885986,2.1876495361328123
212,1,1,2,2,0,1,1,3,0,3,4.119420742988586,10.96249225139618
213,1,1,2,2,1,1,1,3,0,3,4.1206419467926025,2.886827802658081
214,1,1,2,2,2,1,1,3,0,3,3.9482815980911257,2.2964869022369383
215,1,2,0,2,1,1,1,3,0,3,90.29873852729796,2.8354493379592896
216,1,2,0,2,2,1,1,3,0,3,68.11692926883697,3.216296124458313
217,1,2,1,2,0,1,1,3,0,3,30.547401452064513,11.051767683029174
218,1,2,1,2,1,1,1,3,0,3,4.097526621818543,2.9952389240264887
219,1,2,1,2,2,1,1,3,0,3,3.97570321559906,2.4445282697677606
220,1,2,2,2,0,1,1,3,0,3,66.22255454063415,11.210089254379273
221,1,2,2,2,1,1,1,3,0,3,45.42188446521759,2.6322715520858764
222,1,2,2,2,2,1,1,3,0,3,89.95039010047913,2.2973282098770142
223,2,0,1,2,1,1,1,3,0,3,79.60000767707825,2.8873727798461912
224,2,0,1,2,2,1,1,3,0,3,58.988193035125725,2.92477548122406
225,2,0,2,2,1,1,1,3,0,3,3.7508394241333014,2.9930906534194945
226,2,0,2,2,2,1,1,3,0,3,3.7976075649261474,2.9557963609695435
227,2,1,0,2,1,1,1,3,0,3,59.44100804328919,2.6338134527206423
228,2,1,0,2,2,1,1,3,0,3,48.732751393318175,2.6475764989852903
229,2,1,1,2,0,1,1,3,0,3,25.380704641342163,10.847037076950073
230,2,1,1,2,1,1,1,3,0,3,4.165099740028381,2.317725944519043
231,2,1,1,2,2,1,1,3,0,3,3.9024276971817016,2.2457220315933233
232,2,1,2,2,0,1,1,3,0,3,33.19598035812378,10.783507442474363
233,2,1,2,2,1,1,1,3,0,3,21.09271125793457,2.130707406997681
234,2,1,2,2,2,1,1,3,0,3,43.991727447509774,2.313228416442871
235,2,2,0,2,1,1,1,3,0,3,28.873998141288762,2.5421098470687866
236,2,2,0,2,2,1,1,3,0,3,3.6501468181610113,2.686591005325317
237,2,2,1,2,0,1,1,3,0,3,3.778793168067932,10.862456035614011
238,2,2,1,2,1,1,1,3,0,3,40.45055031776428,2.051564216613769
239,2,2,1,2,2,1,1,3,0,3,17.127151942253114,2.198622512817382
240,2,2,2,2,0,1,1,3,0,3,45.38014690876007,10.801416969299316
241,2,2,2,2,1,1,1,3,0,3,24.73835864067077,2.051213765144348
242,1,1,1,2,1,1,2,0,0,3,93.37659153938291,3.0504753828048705
243,1,1,1,2,2,1,2,0,0,3,47.65036215782165,2.172415947914124
244,1,1,2,2,1,1,2,0,0,3,61.592572832107535,2.448522162437439
245,1,2,1,2,1,1,2,0,0,3,2.6826452732086183,2.498182225227356
246,2,1,1,2,1,1,2,0,0,3,6.149231219291687,20.191854810714727
247,1,0,1,2,1,1,2,1,0,3,2.4846644639968867,5.460831832885742
248,1,0,1,2,2,1,2,1,0,3,2.4719329833984376,3.0803330421447748
249,1,0,2,2,1,1,2,1,0,3,7.103233408927918,14.074003767967223
250,1,1,0,2,1,1,2,1,0,3,2.519224762916565,4.0630027055740365
251,1,1,0,2,2,1,2,1,0,3,2.5084288835525514,2.9551384925842283
252,1,1,1,2,0,1,2,1,0,3,2.494364309310913,11.409322214126586
