,fault-losso,fault-knn,fault-svm,fault-xgboost,fault-ensmeble,wafer-auto,wafer-statis,wafer-cnn,wafer-svm,wafer-ensemble,wafer-ensembleLatency,fault-ensembleLatency
30,1,1,1,2,1,0,2,2,0,1,5.596029806137085,3.386100610097249
31,1,1,2,2,2,1,0,1,0,1,72.52878441810608,6.1928604046503715
32,1,2,1,2,2,1,0,1,0,1,71.99910614490508,5.843080989519755
33,1,2,2,2,1,1,0,1,0,1,71.71242907047272,10.783379658063252
34,1,2,2,2,2,1,0,1,0,1,72.56393053531647,9.280096236864727
35,2,1,1,2,2,1,0,1,0,1,71.83642528057098,2.2767925262451167
36,2,1,2,2,1,1,0,1,0,1,72.50911555290222,3.0356408198674516
37,2,1,2,2,2,1,0,1,0,1,72.66150524616242,2.4770426511764527
38,2,2,1,2,1,1,0,1,0,1,71.68891387780508,2.382956163088481
39,2,2,1,2,2,1,0,1,0,1,71.74570745627085,2.227509729067485
40,2,2,2,2,1,1,0,1,0,1,71.79640010992686,2.2753170569737757
41,1,1,1,2,2,1,0,1,0,2,71.75632478396098,3.999469494819641
42,1,1,2,2,1,1,0,1,0,2,72.37602473894755,6.545516848564148
43,1,1,2,2,2,1,0,1,0,2,72.28229078451794,5.912241005897522
44,1,2,1,2,1,1,0,1,0,2,72.43279720147451,7.30485283533732
45,1,2,1,2,2,1,0,1,0,2,72.31990805466971,5.274509565035502
46,1,2,2,2,1,1,0,1,0,2,71.9920828183492,8.317171009381612
47,2,1,1,2,1,1,0,1,0,2,72.1720685561498,2.7233515103658044
48,2,1,1,2,2,1,0,1,0,2,71.77704570293426,2.3370079437891644
49,2,1,2,2,1,1,0,1,0,2,71.99498756726581,3.909957146644592
50,2,2,1,2,1,1,0,1,0,2,72.1890668551127,3.711272025108337
51,1,1,1,2,2,1,0,2,0,1,71.83776807785034,2.3093896468480426
52,1,1,2,2,1,1,0,2,0,1,71.0047369559606,4.574229542414347
53,1,2,1,2,1,1,0,2,0,1,71.56017055511475,4.258271749814352
54,2,1,1,2,1,1,0,2,0,1,72.13925846417743,2.4401952902475994
55,1,1,1,2,1,1,0,2,0,2,73.14557774066925,3.7527643601099645
56,1,1,1,2,2,1,1,0,0,2,11.055645020802817,2.613458013534546
57,1,1,2,2,1,1,1,0,0,2,11.002639468510944,4.402548321088156
58,1,1,2,2,2,1,1,0,0,2,9.525129580497742,2.8951777378718058
59,1,2,1,2,1,1,1,0,0,2,20.566063817342123,4.170103311538696
60,1,2,1,2,2,1,1,0,0,2,9.313620734214783,2.4133346557617186
61,1,2,2,2,1,1,1,0,0,2,10.019933684666949,5.227254033088683
62,2,1,1,2,1,1,1,0,0,2,8.823159090677898,2.292542878786723
63,2,1,1,2,2,1,1,0,0,2,8.55713328520457,2.372635046641032
64,2,1,2,2,1,1,1,0,0,2,9.440006772677103,2.4893735647201543
65,2,2,1,2,1,1,1,0,0,2,9.19915587902069,2.121909745534261
66,2,0,2,2,2,1,1,1,0,1,10.356030925114947,2.9957749366760256
67,2,2,0,2,2,1,1,1,0,1,10.32936646938324,2.5118511517842608
68,2,2,2,2,0,1,1,1,0,1,10.623797249794006,24.794527649879452
69,1,0,2,2,2,1,1,1,0,2,11.917818578084312,6.9336271683375035
70,1,2,0,2,2,1,1,1,0,2,12.469793375333149,8.475349553426106
71,1,2,2,2,0,1,1,1,0,2,11.919116044044495,24.21408003966014
72,2,0,1,2,2,1,1,1,0,2,10.34986875851949,3.3687404632568367
73,2,0,2,2,1,1,1,1,0,2,10.3910010099411,2.885490544637044
74,2,1,0,2,2,1,1,1,0,2,10.391891137758893,2.582222024599711
75,2,1,2,2,0,1,1,1,0,2,10.082790851593018,24.058837612469986
76,2,2,0,2,1,1,1,1,0,2,10.850129723548891,2.638912399609884
77,2,2,1,2,0,1,1,1,0,2,9.787766257921852,24.02642540136973
78,1,0,1,2,2,1,1,2,0,1,21.594588200251266,4.809855882326762
79,1,0,2,2,1,1,1,2,0,1,10.337790139516194,6.638931862513224
80,1,1,0,2,2,1,1,2,0,1,10.063420947392784,3.401158571243286
81,1,1,2,2,0,1,1,2,0,1,10.021941653887431,23.824569638570146
82,1,2,0,2,1,1,1,2,0,1,10.211122091611227,6.055492766698202
83,1,2,1,2,0,1,1,2,0,1,9.697855361302693,23.793318955103555
84,2,0,1,2,1,1,1,2,0,1,9.018123722076416,3.672136362393697
85,2,1,0,2,1,1,1,2,0,1,9.022629769643148,3.6017344713211066
86,2,1,1,2,0,1,1,2,0,1,8.493427928288776,24.256846268971763
87,1,0,1,2,1,1,1,2,0,2,9.83873661359151,4.395804540316264
88,1,1,0,2,1,1,1,2,0,2,10.314867504437764,4.8984651327133175
89,1,1,1,2,0,1,1,2,0,2,10.086766505241394,24.27290701071421
90,1,1,1,2,2,1,2,0,0,1,5.0050759553909305,2.231101067860921
91,1,1,2,2,1,1,2,0,0,1,4.967715573310851,4.855628196398417
92,1,2,1,2,1,1,2,0,0,1,4.904304496447245,3.6016110579172764
93,2,1,1,2,1,1,2,0,0,1,4.812180797259012,2.391108020146688
94,1,1,1,2,1,1,2,0,0,2,5.169201850891113,2.7507533947626746
95,1,0,1,2,2,1,2,1,0,1,4.5641725063323975,6.5685155948003136
96,1,0,2,2,1,1,2,1,0,1,4.458660689989727,9.878951303164165
97,1,1,0,2,2,1,2,1,0,1,4.0612805287043265,6.701376152038574
98,1,1,2,2,0,1,2,1,0,1,4.4122174580891915,24.962981526056925
99,1,2,0,2,1,1,2,1,0,1,4.308806570370992,10.465383990605671
100,1,2,1,2,0,1,2,1,0,1,4.438858524958293,24.093292729059854
101,2,0,1,2,1,1,2,1,0,1,4.328608496983846,3.5256560007731115
102,2,1,0,2,1,1,2,1,0,1,4.689676841100057,3.68976366519928
103,2,1,1,2,0,1,2,1,0,1,4.8393643220265705,24.518686111768087
104,1,0,1,2,1,1,2,1,0,2,4.615754318237305,7.628349256515503
105,1,1,0,2,1,1,2,1,0,2,4.745938110351561,7.36056957244873
106,1,1,1,2,0,1,2,1,0,2,4.953670128186544,24.38653915723165
107,1,1,1,2,2,0,1,1,0,3,90.71365128358204,2.1933937231699625
108,1,1,2,2,1,0,1,1,0,3,12.669640517234802,3.416236106554668
109,1,1,2,2,2,0,1,1,0,3,115.03120145003,2.4493034839630132
110,1,2,1,2,1,0,1,1,0,3,12.697421948115029,3.6721913735071814
111,1,2,2,2,2,0,1,1,0,3,26.55001309712728,2.873314595222473
112,2,1,1,2,1,0,1,1,0,3,47.41848142941794,2.3140238285064703
113,2,1,1,2,2,0,1,1,0,3,9.755484485626221,2.397830096880595
114,2,1,2,2,1,0,1,1,0,3,23.937106943130487,2.354536453882853
115,2,2,2,2,1,0,1,1,0,3,71.0937786658605,2.063715171813965
116,1,2,1,2,1,0,1,2,0,3,8.781262882550557,2.4815470774968467
117,2,1,1,2,1,0,1,2,0,3,7.693622326850891,2.3382399559020994
118,1,1,2,2,1,0,1,3,0,3,63.90694038073222,2.4038073778152467
119,1,1,2,2,2,0,1,3,0,3,7.313374574979148,2.171806812286377
120,1,2,2,2,1,0,1,3,0,3,37.6569608926773,2.8521950960159304
121,2,1,1,2,2,0,1,3,0,3,6.41593656539917,15.675716376304624
122,2,1,2,2,1,0,1,3,0,3,6.7400138854980485,2.16854768594106
123,1,1,1,2,1,0,2,1,0,3,122.74088961283366,4.141136113802592
124,1,1,1,2,2,0,2,1,0,3,76.68075267473856,2.173497780164083
125,1,1,2,2,1,0,2,1,0,3,52.81460631688436,2.296125785509745
126,1,2,1,2,1,0,2,1,0,3,101.58675272464752,2.2917700449625653
127,2,1,1,2,1,0,2,1,0,3,159.4888690630595,2.168066755930582
128,1,1,1,2,1,0,2,2,0,3,94.01606755256651,3.1787403980890914
129,1,1,1,2,1,0,2,3,0,3,167.6905693928401,3.2406968275705967
130,1,1,1,2,2,0,2,3,0,3,115.2484740575155,2.039708463350932
131,1,1,1,2,2,1,0,1,0,3,182.87067600091302,2.2479461510976155
132,1,1,2,2,1,1,0,1,0,3,71.48695036570231,6.289033850034077
133,1,1,2,2,2,1,0,1,0,3,100.39771995544432,2.9223671356836958
134,1,2,2,2,1,1,0,1,0,3,71.61753526528678,8.333899601300558
135,1,2,2,2,2,1,0,1,0,3,84.58791592121125,4.6143963098526
136,2,1,2,2,1,1,0,1,0,3,74.81294088363647,2.890381558736165
137,2,2,2,2,1,1,0,1,0,3,72.28436371485392,2.376467108726501
138,1,1,1,2,1,1,0,2,0,3,70.54445705413818,3.4308054367701213
139,1,1,1,2,2,1,0,2,0,3,71.83979455629984,2.64389033317566
140,1,1,2,2,1,1,0,2,0,3,71.47729818820953,2.520164465904236
141,1,2,1,2,1,1,0,2,0,3,71.27513031164807,2.6831315040588377
142,2,1,1,2,1,1,0,2,0,3,71.6186487197876,3.3045717398325603
143,1,1,1,2,1,1,0,3,0,3,71.30312508742014,3.4929012378056843
144,1,1,1,2,2,1,0,3,0,3,71.4861433426539,2.1407987753550213
145,1,1,2,2,1,1,0,3,0,3,72.49805521170299,2.8886414130528766
146,1,1,2,2,2,1,0,3,0,3,71.82436258792876,2.1569642702738445
147,1,2,1,2,1,1,0,3,0,3,106.48834125200909,2.452631370226542
148,1,2,2,2,1,1,0,3,0,3,89.00522185166678,2.450167973836263
149,1,2,2,2,2,1,0,3,0,3,112.54786880811056,2.250378163655599
150,2,1,1,2,2,1,0,3,0,3,99.48500535488128,2.180030862490336
151,2,1,2,2,1,1,0,3,0,3,189.40988814036044,2.135733389854431
152,2,1,2,2,2,1,0,3,0,3,120.38169089158377,2.2878123044967653
153,1,2,1,2,2,1,1,0,0,3,122.32910936673485,3.0250857909520468
154,1,2,2,2,1,1,1,0,0,3,96.04576275348663,6.166379229227703
155,1,2,2,2,2,1,1,0,0,3,9.164696351687112,4.501300883293152
156,2,1,1,2,1,1,1,0,0,3,99.70117915471396,2.2964224020640054
157,2,1,1,2,2,1,1,0,0,3,7.839066529273987,2.19468191464742
158,2,1,2,2,2,1,1,0,0,3,49.083230153719576,2.2935489336649577
159,2,2,1,2,1,1,1,0,0,3,8.574759300549825,2.199734354019165
160,1,0,2,2,2,1,1,1,0,3,12.025893704096475,6.0195423046747845
161,1,2,0,2,2,1,1,1,0,3,32.60929530461629,4.346225214004517
162,1,2,2,2,0,1,1,1,0,3,60.495406365394594,24.019695536295572
163,1,2,2,2,2,1,1,1,0,3,55.78135272661845,3.781485215822856
164,2,0,1,2,2,1,1,1,0,3,10.322723881403606,2.59304362932841
165,2,0,2,2,1,1,1,1,0,3,55.40625588099162,2.6991942723592124
166,2,0,2,2,2,1,1,1,0,3,49.83603455225626,2.6912295420964565
167,2,1,0,2,2,1,1,1,0,3,13.238170266151428,4.046662863095602
168,2,1,2,2,0,1,1,1,0,3,9.768972063064576,24.713321248690292
169,2,1,2,2,2,1,1,1,0,3,10.581763037045796,2.297453085581461
170,2,2,0,2,1,1,1,1,0,3,61.100161695480345,2.511583042144776
171,2,2,0,2,2,1,1,1,0,3,56.2351467370987,2.605425564448039
172,2,2,1,2,0,1,1,1,0,3,32.91980865001678,24.64399882157643
173,2,2,1,2,2,1,1,1,0,3,24.1557061513265,2.1779640118281045
174,2,2,2,2,0,1,1,1,0,3,9.218994251887004,24.3425630569458
175,2,2,2,2,1,1,1,1,0,3,10.855732409159343,2.1984815915425617
176,1,0,2,2,1,1,1,2,0,3,9.4010067542394,5.671785283088684
177,1,2,0,2,1,1,1,2,0,3,9.044931944211324,5.858252867062888
178,1,2,1,2,0,1,1,2,0,3,9.013163956006368,24.32965476512909
179,2,0,1,2,1,1,1,2,0,3,7.491171352068582,3.3928162256876626
180,2,1,1,2,0,1,1,2,0,3,182.357083495458,23.693525997797646
181,2,1,1,2,1,1,1,2,0,3,96.22884097894031,2.411194364229838
182,1,0,1,2,1,1,1,3,0,3,7.556338850657145,4.112702894210815
183,1,0,1,2,2,1,1,3,0,3,8.321926148732503,3.6054642677307127
184,1,0,2,2,1,1,1,3,0,3,7.273570322990418,15.67898428440094
185,1,0,2,2,2,1,1,3,0,3,7.92977172533671,4.538261381785075
186,1,1,0,2,1,1,1,3,0,3,9.067144219080609,4.258929252624512
187,1,1,0,2,2,1,1,3,0,3,8.184974884986877,3.5338467836380003
188,1,1,1,2,0,1,1,3,0,3,55.534521269798276,23.28209777673085
189,1,1,1,2,2,1,1,3,0,3,39.41934952735901,2.156315080324809
190,1,1,2,2,0,1,1,3,0,3,8.469551746050518,24.155316400527955
191,1,1,2,2,1,1,1,3,0,3,10.964596104621886,4.689705514907837
192,1,1,2,2,2,1,1,3,0,3,22.5632976770401,2.222928579648336
193,1,2,0,2,1,1,1,3,0,3,87.37154440085095,2.7798233350118
194,1,2,0,2,2,1,1,3,0,3,61.107435186703995,3.3336757262547816
195,1,2,1,2,0,1,1,3,0,3,26.99104457696279,23.93817884922027
196,1,2,1,2,1,1,1,3,0,3,9.457834362983704,4.573658243815104
197,1,2,1,2,2,1,1,3,0,3,8.84967165788015,3.4443993488947546
198,1,2,2,2,0,1,1,3,0,3,114.05717535813648,24.06769891579945
199,1,2,2,2,1,1,1,3,0,3,82.7693871418635,2.5394946336746216
200,1,2,2,2,2,1,1,3,0,3,84.28366568088532,2.264358711242676
201,2,0,1,2,1,1,1,3,0,3,76.00561175346374,2.7726177215576167
202,2,0,1,2,2,1,1,3,0,3,55.341007653872175,2.7341939846674603
203,2,0,2,2,1,1,1,3,0,3,6.790631890296936,2.787783169746399
204,2,0,2,2,2,1,1,3,0,3,9.586112650235494,2.7283084948857623
205,2,1,0,2,1,1,1,3,0,3,74.43193438053132,2.5330808718999225
206,2,1,0,2,2,1,1,3,0,3,59.22237578233083,2.5349273920059203
207,2,1,1,2,0,1,1,3,0,3,21.822359116872157,24.107510876655574
208,2,1,1,2,1,1,1,3,0,3,8.567937151590984,2.3260306199391683
209,2,1,1,2,2,1,1,3,0,3,7.806499663988749,2.232786289850871
210,2,1,2,2,0,1,1,3,0,3,63.73922592798869,24.36994443734487
211,2,1,2,2,1,1,1,3,0,3,53.20971148808797,2.140531651178996
212,2,1,2,2,2,1,1,3,0,3,63.54980117479961,2.2994510730107627
213,2,2,0,2,1,1,1,3,0,3,25.267022395133967,2.505385144551595
214,2,2,0,2,2,1,1,3,0,3,6.31550971666972,2.543487294514974
215,2,2,1,2,0,1,1,3,0,3,14.899208378791807,24.227195008595785
216,2,2,1,2,1,1,1,3,0,3,76.28560962677003,2.0375755230585733
217,2,2,1,2,2,1,1,3,0,3,65.12898828188578,2.174730944633484
218,2,2,2,2,0,1,1,3,0,3,55.86750568548839,24.32622284889221
219,2,2,2,2,1,1,1,3,0,3,32.272486035029104,2.0612091700236004
220,1,1,1,2,1,1,2,0,0,3,94.8597463051478,4.1616104364395134
221,1,1,2,2,1,1,2,0,0,3,65.26870492299398,2.6383241891860956
222,1,2,1,2,1,1,2,0,0,3,9.873100725809733,2.5513951698939006
223,2,1,1,2,1,1,2,0,0,3,14.275018239021303,21.41043508847555
224,1,0,1,2,1,1,2,1,0,3,3.850271725654602,7.820700240135193
225,1,0,1,2,2,1,2,1,0,3,3.7798823674519855,4.95042683283488
226,1,0,2,2,1,1,2,1,0,3,15.08009254137675,19.818810160954797
227,1,1,0,2,1,1,2,1,0,3,3.9971894900004066,6.774960827827454
228,1,1,0,2,2,1,2,1,0,3,4.086712598800658,5.627676065762838
229,1,1,1,2,0,1,2,1,0,3,3.9310338815053294,24.952125422159828
