,fault-losso,fault-knn,fault-svm,fault-xgboost,fault-ensmeble,wafer-auto,wafer-statis,wafer-cnn,wafer-svm,wafer-ensemble,wafer-ensembleLatency,fault-ensembleLatency
38,1,1,1,2,2,1,0,2,0,3,50.114565467834474,2.9284504413604737
39,1,1,2,2,1,1,0,2,0,3,50.005109059810636,2.5301052808761595
40,1,2,1,2,1,1,0,2,0,3,50.08027696609497,2.736016964912414
41,2,1,1,2,1,1,0,2,0,3,49.9673054933548,2.905731177330017
42,1,1,1,2,1,1,0,3,0,3,49.98317321538925,2.997844338417053
43,1,1,1,2,2,1,0,3,0,3,50.03222219944,2.148705554008484
44,1,1,2,2,1,1,0,3,0,3,50.551069712638856,2.65350558757782
45,1,1,2,2,2,1,0,3,0,3,50.03003339767456,2.154262399673462
46,1,2,1,2,1,1,0,3,0,3,87.70200074911119,2.4885125279426576
47,1,2,2,2,1,1,0,3,0,3,64.8650320649147,2.4749300241470342
48,1,2,2,2,2,1,0,3,0,3,78.49675687551499,2.2762047886848453
49,2,1,1,2,2,1,0,3,0,3,70.77395933866502,2.1465411305427557
50,2,1,2,2,1,1,0,3,0,3,169.8190454959869,2.141521430015564
51,2,1,2,2,2,1,0,3,0,3,93.19311908483505,2.31334011554718
52,2,2,2,2,1,1,0,3,0,3,88.140844810009,2.067600655555725
53,1,1,2,2,1,1,1,0,0,3,78.45301538705827,3.3099913597106934
54,1,1,2,2,2,1,1,0,0,3,91.80919953584672,2.675975465774536
55,1,2,1,2,2,1,1,0,0,3,78.24814127683639,2.5032737016677857
56,1,2,2,2,1,1,1,0,0,3,96.55054131746292,4.457312655448914
57,1,2,2,2,2,1,1,0,0,3,5.974363338947296,3.500807511806488
58,2,1,1,2,1,1,1,0,0,3,86.6929259777069,2.308596169948578
59,2,1,1,2,2,1,1,0,0,3,5.424858784675598,2.1902984023094176
60,2,1,2,2,2,1,1,0,0,3,44.879909002780906,2.292823362350464
61,2,2,1,2,1,1,1,0,0,3,5.731518578529358,2.1733155608177186
62,1,0,2,2,2,1,1,1,0,3,7.609885394573213,4.426530969142914
63,1,2,0,2,2,1,1,1,0,3,22.670360338687896,3.4503004431724547
64,1,2,2,2,0,1,1,1,0,3,60.032249176502226,17.440232598781584
65,1,2,2,2,2,1,1,1,0,3,57.10771014690399,2.9762579560279847
66,2,0,1,2,2,1,1,1,0,3,7.23975967168808,2.6472159385681158
67,2,0,2,2,1,1,1,1,0,3,42.57304706573486,2.735515260696411
68,2,0,2,2,2,1,1,1,0,3,45.920465683937074,2.737554168701172
69,2,1,0,2,2,1,1,1,0,3,12.146723198890689,3.6597490668296815
70,2,1,2,2,0,1,1,1,0,3,6.7583410382270825,17.820001339912416
71,2,1,2,2,2,1,1,1,0,3,7.014003920555115,2.29631462097168
72,2,2,0,2,1,1,1,1,0,3,44.07407348155975,2.5382308959960938
73,2,2,0,2,2,1,1,1,0,3,48.03671602010727,2.6375919818878173
74,2,2,1,2,0,1,1,1,0,3,27.844807827472682,17.757954800128935
75,2,2,1,2,2,1,1,1,0,3,25.788528645038603,2.1865988850593565
76,2,2,2,2,0,1,1,1,0,3,6.616705846786499,17.434773790836335
77,2,2,2,2,1,1,1,1,0,3,7.021556723117827,2.1836350083351137
78,1,0,2,2,1,1,1,2,0,3,6.421380424499513,4.403938436508179
79,1,2,0,2,1,1,1,2,0,3,6.095188534259796,4.653280174732208
80,1,2,1,2,0,1,1,2,0,3,6.29945650100708,17.775775527954107
81,2,0,1,2,1,1,1,2,0,3,5.531129610538484,2.9798807740211486
82,2,1,0,2,1,1,1,2,0,3,204.65671079158784,2.640178823471069
83,2,1,1,2,0,1,1,2,0,3,157.92707489728932,17.112618505954742
84,2,1,1,2,1,1,1,2,0,3,83.24940170049668,2.4337592482566834
85,1,0,1,2,1,1,1,3,0,3,5.677110171318054,3.9436123609542846
86,1,0,1,2,2,1,1,3,0,3,5.876325905323029,3.16319340467453
87,1,0,2,2,1,1,1,3,0,3,5.428053784370422,14.094482505321505
88,1,0,2,2,2,1,1,3,0,3,5.683322560787201,3.755539548397064
89,1,1,0,2,1,1,1,3,0,3,6.113609158992768,3.4941891431808467
90,1,1,0,2,2,1,1,3,0,3,5.632518076896668,3.1146486163139344
91,1,1,1,2,0,1,1,3,0,3,50.325141274929045,16.799598240852355
92,1,1,1,2,2,1,1,3,0,3,40.589341902732855,2.1532827019691467
93,1,1,2,2,0,1,1,3,0,3,5.739317047595978,17.509128868579865
94,1,1,2,2,1,1,1,3,0,3,6.131258249282838,3.78530957698822
95,1,1,2,2,2,1,1,3,0,3,10.150022089481354,2.250648784637451
96,1,2,0,2,1,1,1,3,0,3,89.26009633541108,2.796475076675415
97,1,2,0,2,2,1,1,3,0,3,64.53338452577592,3.292709469795227
98,1,2,1,2,0,1,1,3,0,3,28.628892540931698,17.456335973739623
99,1,2,1,2,1,1,1,3,0,3,6.064331412315369,3.7130130529403687
100,1,2,1,2,2,1,1,3,0,3,5.786838936805725,2.900475227832794
101,1,2,2,2,0,1,1,3,0,3,103.25541554689407,17.61042490005493
102,1,2,2,2,1,1,1,3,0,3,75.00029220581055,2.571481704711914
103,1,2,2,2,2,1,1,3,0,3,86.55116626024247,2.2720698952674865
104,2,0,1,2,1,1,1,3,0,3,77.69949492216111,2.8089678406715395
105,2,0,1,2,2,1,1,3,0,3,57.07712910175324,2.7843486428260804
106,2,0,2,2,1,1,1,3,0,3,5.0289217948913585,2.837402892112732
107,2,0,2,2,2,1,1,3,0,3,5.036633276939392,2.774857997894287
108,2,1,0,2,1,1,1,3,0,3,69.30845022201538,2.5528822779655456
109,2,1,0,2,2,1,1,3,0,3,57.42480970621109,2.5636715054512025
110,2,1,1,2,0,1,1,3,0,3,23.474657559394835,17.443122148513794
111,2,1,1,2,1,1,1,3,0,3,5.706158518791199,2.3341693878173833
112,2,1,1,2,2,1,1,3,0,3,5.403433918952942,2.23307888507843
113,2,1,2,2,0,1,1,3,0,3,46.13559163808823,17.47978856563568
114,2,1,2,2,1,1,1,3,0,3,34.74626092910766,2.1114319562911987
115,2,1,2,2,2,1,1,3,0,3,56.54063750505448,2.303464686870575
116,2,2,0,2,1,1,1,3,0,3,26.956888282299037,2.5211124897003168
117,2,2,0,2,2,1,1,3,0,3,4.856673002243042,2.5804796099662783
118,2,2,1,2,0,1,1,3,0,3,5.0099186420440684,17.501749515533447
119,2,2,1,2,1,1,1,3,0,3,53.173142921924594,2.033870506286621
120,2,2,1,2,2,1,1,3,0,3,51.25597161054611,2.178818440437317
121,2,2,2,2,0,1,1,3,0,3,54.06801019906997,17.498608660697936
122,2,2,2,2,1,1,1,3,0,3,31.66627222299576,2.0376774311065677
123,1,1,1,2,1,1,2,0,0,3,93.65012626647949,3.624062871932984
124,1,1,1,2,2,1,2,0,0,3,60.497152757644656,2.13252182006836
125,1,1,2,2,1,1,2,0,0,3,63.58966511487961,2.477560007572174
126,1,2,1,2,1,1,2,0,0,3,3.274412453174591,2.5332062602043157
127,2,1,1,2,1,1,2,0,0,3,10.459052991867065,20.332404553890232
128,1,0,1,2,1,1,2,1,0,3,3.0448974847793577,6.404782915115358
129,1,0,1,2,2,1,2,1,0,3,3.061081326007843,3.704409921169281
130,1,0,2,2,1,1,2,1,0,3,11.928665935993195,16.8500723361969
131,1,1,0,2,1,1,2,1,0,3,3.110898518562317,5.142626273632049
132,1,1,0,2,2,1,2,1,0,3,3.116177237033844,4.096262431144714
133,1,1,1,2,0,1,2,1,0,3,3.115372121334076,18.143835031986235
134,1,1,2,2,2,0,1,1,0,1,7.873709690570831,3.828380453586578
135,1,2,1,2,2,0,1,1,0,1,7.934191536903381,3.547395169734955
136,1,2,2,2,1,0,1,1,0,1,8.023477625846862,5.658789920806885
137,1,2,2,2,2,0,1,1,0,1,7.890894269943237,4.340308451652527
138,2,1,1,2,2,0,1,1,0,1,7.300730121135713,2.227081954479217
139,2,1,2,2,1,0,1,1,0,1,7.491583251953125,2.563412296772003
140,2,1,2,2,2,0,1,1,0,1,7.155531084537506,2.429413342475891
141,2,2,1,2,1,0,1,1,0,1,7.420684909820556,2.375791573524475
142,2,2,1,2,2,0,1,1,0,1,7.0945201992988585,2.138744866847992
143,2,2,2,2,1,0,1,1,0,1,7.3888403415679935,2.2453997254371645
144,1,1,1,2,2,0,1,1,0,2,8.024914836883545,2.4637444496154783
145,1,1,2,2,1,0,1,1,0,2,8.289195597171782,3.609437370300293
146,1,1,2,2,2,0,1,1,0,2,8.291906261444092,2.5761819243431088
147,1,2,1,2,1,0,1,1,0,2,8.481440806388855,3.811279773712158
148,1,2,1,2,2,0,1,1,0,2,7.839499688148497,2.345294725894928
149,1,2,2,2,1,0,1,1,0,2,8.504595172405242,4.433674108982086
150,2,1,1,2,1,0,1,1,0,2,7.265790283679963,2.5638012528419494
151,2,1,1,2,2,0,1,1,0,2,8.723387241363525,2.2813394188880918
152,2,1,2,2,1,0,1,1,0,2,7.37955265045166,2.486312341690064
153,2,2,1,2,1,0,1,1,0,2,6.978832674026488,2.5104371905326843
154,1,1,1,2,2,0,1,2,0,1,6.710175395011902,2.32533369064331
155,1,1,2,2,1,0,1,2,0,1,6.894944834709167,3.3456411719322205
156,1,2,1,2,1,0,1,2,0,1,7.040842437744142,3.0872403502464296
157,2,1,1,2,1,0,1,2,0,1,5.834651136398317,4.030774343013763
158,1,1,1,2,1,0,1,2,0,2,19.60271681547165,2.9926433086395265
159,1,1,1,2,2,0,2,1,0,1,3.703948652744293,2.7823075652122498
160,1,1,2,2,1,0,2,1,0,1,3.662394499778748,4.4313889980316175
161,1,2,1,2,1,0,2,1,0,1,3.4618595957756044,4.5405854940414425
162,2,1,1,2,1,0,2,1,0,1,3.546028435230255,2.425307512283325
163,1,1,1,2,1,0,2,1,0,2,18.288702511787413,3.901803886890412
164,1,1,1,2,1,0,2,2,0,1,3.898657429218292,3.0192324161529536
165,1,1,2,2,2,1,0,1,0,1,50.721919465065,4.491788172721863
166,1,2,1,2,2,1,0,1,0,1,50.39729949235915,4.049600732326508
167,1,2,2,2,1,1,0,1,0,1,50.012124145030974,6.954682338237762
168,1,2,2,2,2,1,0,1,0,1,50.56910257339477,6.23887745141983
169,2,1,1,2,2,1,0,1,0,1,50.07631376981736,2.2523960947990416
170,2,1,2,2,1,1,0,1,0,1,50.51565941572189,2.899640572071076
171,2,1,2,2,2,1,0,1,0,1,50.680892813205716,2.427853798866272
172,2,2,1,2,1,1,0,1,0,1,50.04128202199936,2.336590075492859
173,2,2,1,2,2,1,0,1,0,1,50.110633170604714,2.2507734656333924
174,2,2,2,2,1,1,0,1,0,1,50.15262223482132,2.1942063570022583
175,1,1,1,2,2,1,0,1,0,2,50.22986540794373,3.191215229034424
176,1,1,2,2,1,1,0,1,0,2,50.617255556583395,4.626544857025147
177,1,1,2,2,2,1,0,1,0,2,50.44226816892624,4.130372381210327
178,1,2,1,2,1,1,0,1,0,2,50.54640461206437,4.826964426040648
179,1,2,1,2,2,1,0,1,0,2,50.538930678367606,3.526269781589508
180,1,2,2,2,1,1,0,1,0,2,50.284438371658325,5.503851437568665
181,2,1,1,2,1,1,0,1,0,2,50.34808033704758,2.758004379272461
182,2,1,1,2,2,1,0,1,0,2,50.23927680253983,2.3515431523323063
183,2,1,2,2,1,1,0,1,0,2,50.25421054363251,3.4228330731391905
184,2,2,1,2,1,1,0,1,0,2,50.409333431720725,3.1929033398628235
185,1,1,1,2,2,1,0,2,0,1,50.079662191867826,2.324757719039917
186,1,1,2,2,1,1,0,2,0,1,49.74155406951904,3.586714446544647
187,1,2,1,2,1,1,0,2,0,1,50.23755122423172,3.3907907247543334
188,2,1,1,2,1,1,0,2,0,1,50.355040657520284,2.4368851065635684
189,1,1,1,2,1,1,0,2,0,2,51.38976830244064,3.1907901287078864
190,1,1,1,2,2,1,1,0,0,2,7.668717789649963,2.424011194705963
191,1,1,2,2,1,1,1,0,0,2,7.425125241279602,3.5537437200546265
192,1,1,2,2,2,1,1,0,0,2,7.010640072822571,2.554654598236084
193,1,2,1,2,1,1,1,0,0,2,14.448269164562225,3.422212898731232
194,1,2,1,2,2,1,1,0,0,2,6.725581622123718,2.304211497306824
195,1,2,2,2,1,1,1,0,0,2,7.013211953639983,3.9058289408683775
196,2,1,1,2,1,1,1,0,0,2,6.490709483623505,2.275134599208832
197,2,1,1,2,2,1,1,0,0,2,6.61619211435318,2.3822532653808595
198,2,1,2,2,1,1,1,0,0,2,6.734649360179901,2.4167068719863893
199,2,2,1,2,1,1,1,0,0,2,6.731617295742035,2.1411279439926147
200,2,0,2,2,2,1,1,1,0,1,7.185703921318054,3.0118225812911987
201,2,2,0,2,2,1,1,1,0,1,7.330720770359039,2.535451054573059
202,2,2,2,2,0,1,1,1,0,1,7.3202826261520375,17.82516156435013
203,1,0,2,2,2,1,1,1,0,2,7.76876870393753,5.095398426055908
204,1,2,0,2,2,1,1,1,0,2,8.220847272872925,5.4030533790588375
205,1,2,2,2,0,1,1,1,0,2,7.88078191280365,17.660336089134216
206,2,0,1,2,2,1,1,1,0,2,7.54081538915634,3.2714818954467773
207,2,0,2,2,1,1,1,1,0,2,7.416619837284088,2.872754716873169
208,2,1,0,2,2,1,1,1,0,2,7.569482922554016,2.6162873029708864
209,2,1,2,2,0,1,1,1,0,2,7.373346221446991,17.29955620765686
210,2,2,0,2,1,1,1,1,0,2,7.731234002113342,2.6680619359016418
211,2,2,1,2,0,1,1,1,0,2,7.2622054696083085,17.367973351478575
212,1,0,1,2,2,1,1,2,0,1,16.344400095939633,4.144513666629791
213,1,0,2,2,1,1,1,2,0,1,6.854991841316223,5.093833589553833
214,1,1,0,2,2,1,1,2,0,1,6.575084984302522,3.1488578081130982
215,1,1,2,2,0,1,1,2,0,1,6.822006261348723,17.329169201850892
216,1,2,0,2,1,1,1,2,0,1,6.6588503360748295,4.499907720088959
217,1,2,1,2,0,1,1,2,0,1,6.44888207912445,17.3516126036644
218,2,0,1,2,1,1,1,2,0,1,6.556072866916656,3.3751631379127502
219,2,1,0,2,1,1,1,2,0,1,6.494482922554016,3.3153705954551698
220,2,1,1,2,0,1,1,2,0,1,6.25686936378479,17.52941813468933
221,1,0,1,2,1,1,1,2,0,2,7.009794902801514,3.834026658535004
222,1,1,0,2,1,1,1,2,0,2,7.3649573802948,4.038871061801911
223,1,1,1,2,0,1,1,2,0,2,7.2382602334022526,17.649786162376405
224,1,1,1,2,2,1,2,0,0,1,3.449438726902008,2.2486393690109248
225,1,1,2,2,1,1,2,0,0,1,3.4797417283058167,3.733244729042053
226,1,2,1,2,1,1,2,0,0,1,3.6110452413558964,2.9210123300552366
227,2,1,1,2,1,1,2,0,0,1,3.2543744325637816,2.358420360088348
228,1,1,1,2,1,1,2,0,0,2,4.814738607406616,2.7746172428131097
229,1,0,1,2,2,1,2,1,0,1,3.546221911907196,4.602579772472382
230,1,0,2,2,1,1,2,1,0,1,3.4991892695426943,6.847335898876191
231,1,1,0,2,2,1,2,1,0,1,3.4416836738586425,4.48175745010376
232,1,1,2,2,0,1,2,1,0,1,3.4742753386497496,18.16620432138443
233,1,2,0,2,1,1,2,1,0,1,3.5121484756469727,6.574862670898438
234,1,2,1,2,0,1,2,1,0,1,3.4011247038841246,17.563352584838867
235,2,0,1,2,1,1,2,1,0,1,3.410296380519867,3.4543877363204962
236,2,1,0,2,1,1,2,1,0,1,3.4850701570510862,3.2174196243286133
237,2,1,1,2,0,1,2,1,0,1,3.6391278624534613,17.760443806648254
238,1,0,1,2,1,1,2,1,0,2,3.731155276298523,5.4411961197853085
239,1,1,0,2,1,1,2,1,0,2,3.7382563233375543,5.401379239559174
240,1,1,1,2,0,1,2,1,0,2,4.086430501937866,17.710540235042576
