,CpuPercent,Latency
0,0.88,1.1277973810831705
0,0.88,1.1277973810831705
1,0.88,1.1170754273732504
0,0.88,1.1277973810831705
1,0.88,1.1170754273732504
2,0.88,1.1174710035324096
0,0.88,1.1277973810831705
1,0.88,1.1170754273732504
2,0.88,1.1174710035324096
3,0.88,1.149309500058492
0,0.88,1.1072166522343954
0,1.0,1.1653602759043376
0,0.88,1.1231334845225016
0,0.88,1.1231334845225016
1,0.88,1.1246131261189778
0,0.88,1.1231334845225016
1,0.88,1.1246131261189778
2,0.88,1.1276734352111817
0,0.88,1.1231334845225016
1,0.88,1.1246131261189778
2,0.88,1.1276734352111817
3,0.88,1.154843235015869
0,0.88,1.1218955596288045
0,0.88,1.1038496812184653
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
4,0.88,1.1023454984029135
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
4,0.88,1.1023454984029135
5,0.88,1.0968416213989258
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
4,0.88,1.1023454984029135
5,0.88,1.0968416213989258
6,0.88,1.117971666653951
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
4,0.88,1.1023454984029135
5,0.88,1.0968416213989258
6,0.88,1.117971666653951
7,0.88,1.1224709351857503
0,0.88,1.1038496812184653
1,0.88,1.1014975229899089
2,0.88,1.100924809773763
3,0.88,1.1052467346191406
4,0.88,1.1023454984029135
5,0.88,1.0968416213989258
6,0.88,1.117971666653951
7,0.88,1.1224709351857503
8,0.88,1.1369893391927084
0,0.88,1.113758118947347
0,0.88,1.113758118947347
1,0.88,1.1190196673075359
0,0.88,1.113758118947347
1,0.88,1.1190196673075359
2,0.88,1.1329746961593627
0,0.62,1.115100375811259
0,0.62,1.115100375811259
1,0.88,1.1003853003184
0,0.62,1.115100375811259
1,0.88,1.1003853003184
2,0.88,1.122813336054484
0,0.62,1.115100375811259
1,0.88,1.1003853003184
2,0.88,1.122813336054484
3,0.88,1.1085558811823526
0,0.62,1.115100375811259
1,0.88,1.1003853003184
2,0.88,1.122813336054484
3,0.88,1.1085558811823526
4,0.88,1.1372368415196736
0,1.0,1.1255270719528199
0,0.62,1.1321183522542317
0,0.62,1.1321183522542317
1,0.88,1.1224796136220296
0,0.62,1.1174880584081015
0,0.62,1.1174880584081015
1,0.88,1.1364144086837769
0,0.62,1.1174880584081015
1,0.88,1.1364144086837769
2,0.88,1.124790326754252
0,0.62,1.1174880584081015
1,0.88,1.1364144086837769
2,0.88,1.124790326754252
3,0.88,1.175221331914266
0,0.62,1.0910132964452108
0,0.62,1.0910132964452108
1,0.88,1.1041520198186239
0,0.62,1.0910132964452108
1,0.88,1.1041520198186239
2,0.88,1.0900676012039185
0,0.62,1.0910132964452108
1,0.88,1.1041520198186239
2,0.88,1.0900676012039185
3,0.62,1.10399116675059
0,0.62,1.0910132964452108
1,0.88,1.1041520198186239
2,0.88,1.0900676012039185
3,0.62,1.10399116675059
4,0.88,1.114160990715027
0,0.62,1.0910132964452108
1,0.88,1.1041520198186239
2,0.88,1.0900676012039185
3,0.62,1.10399116675059
4,0.88,1.114160990715027
5,0.62,1.0997822046279908
