,CpuPercent,Latency
0,0.75,0.004963380098342895
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
5,0.75,0.005334162712097168
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
5,0.75,0.005334162712097168
6,1.0,0.005131912231445312
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
5,0.75,0.005334162712097168
6,1.0,0.005131912231445312
7,0.75,0.0037743985652923585
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
5,0.75,0.005334162712097168
6,1.0,0.005131912231445312
7,0.75,0.0037743985652923585
8,1.0,0.00442347526550293
0,0.75,0.004963380098342895
1,0.75,0.00412023663520813
2,0.75,0.005916047096252442
3,1.0,0.005346608161926269
4,0.75,0.006325966119766236
5,0.75,0.005334162712097168
6,1.0,0.005131912231445312
7,0.75,0.0037743985652923585
8,1.0,0.00442347526550293
9,1.0,0.007816100120544433
0,0.75,0.006653600931167602
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
5,1.0,0.005839788913726806
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
5,1.0,0.005839788913726806
6,0.75,0.00869181752204895
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
5,1.0,0.005839788913726806
6,0.75,0.00869181752204895
7,1.0,0.008312112092971802
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
5,1.0,0.005839788913726806
6,0.75,0.00869181752204895
7,1.0,0.008312112092971802
8,1.0,0.006242102384567261
0,0.75,0.006653600931167602
1,0.75,0.0050062000751495365
2,1.0,0.004996275901794434
3,0.75,0.004393321275711059
4,1.0,0.004624032974243164
5,1.0,0.005839788913726806
6,0.75,0.00869181752204895
7,1.0,0.008312112092971802
8,1.0,0.006242102384567261
9,1.0,0.007061654329299926
0,0.88,0.005938690900802612
0,0.88,0.005938690900802612
1,0.88,0.00547339916229248
0,0.88,0.005938690900802612
1,0.88,0.00547339916229248
2,0.88,0.004675173759460449
0,0.88,0.005938690900802612
1,0.88,0.00547339916229248
2,0.88,0.004675173759460449
3,0.88,0.006153774261474609
0,0.88,0.009326577186584473
0,0.88,0.004644358158111572
0,0.88,0.004644358158111572
1,0.88,0.004385805130004883
0,0.88,0.004644358158111572
1,0.88,0.004385805130004883
2,0.88,0.004298353195190429
0,0.88,0.004644358158111572
1,0.88,0.004385805130004883
2,0.88,0.004298353195190429
3,0.88,0.007706785202026367
0,0.88,0.021164298057556152
0,1.0,0.005197316408157349
0,0.75,0.004777240753173828
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
5,0.75,0.004548329114913941
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
5,0.75,0.004548329114913941
6,1.0,0.0063213050365447995
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
5,0.75,0.004548329114913941
6,1.0,0.0063213050365447995
7,0.75,0.004524391889572143
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
5,0.75,0.004548329114913941
6,1.0,0.0063213050365447995
7,0.75,0.004524391889572143
8,1.0,0.0053207695484161375
0,0.75,0.004777240753173828
1,0.75,0.003694283962249756
2,0.75,0.006329917907714843
3,1.0,0.005843514204025268
4,0.75,0.007223933935165405
5,0.75,0.004548329114913941
6,1.0,0.0063213050365447995
7,0.75,0.004524391889572143
8,1.0,0.0053207695484161375
9,1.0,0.007528561353683472
0,0.75,0.008092540502548217
0,0.75,0.008092540502548217
1,0.75,0.0065610289573669435
0,0.75,0.008092540502548217
1,0.75,0.0065610289573669435
2,1.0,0.005059003829956055
0,0.75,0.008092540502548217
1,0.75,0.0065610289573669435
2,1.0,0.005059003829956055
3,0.75,0.004542261362075806
0,0.75,0.008092540502548217
1,0.75,0.0065610289573669435
2,1.0,0.005059003829956055
3,0.75,0.004542261362075806
4,1.0,0.004371917247772217
0,0.75,0.008092540502548217
1,0.75,0.0065610289573669435
2,1.0,0.005059003829956055
3,0.75,0.004542261362075806
4,1.0,0.004371917247772217
5,1.0,0.007435268163681031
0,0.75,0.008092540502548217
