,CpuPercent,Latency
0,1.0,0.6283914089202881
1,1.0,0.6017514024462018
2,0.75,2.1264281409127372
0,1.0,0.4861367974962507
1,1.0,0.4849656343460083
2,0.75,2.1039870398385183
0,1.0,0.4861367974962507
1,1.0,0.4849656343460083
2,0.75,2.1039870398385183
3,1.0,0.5279545000621251
4,0.92,0.7124077320098877
5,1.0,0.5160978351320539
6,0.75,2.1121922561100552
0,1.0,0.4861367974962507
1,1.0,0.4849656343460083
2,0.75,2.1039870398385183
3,1.0,0.5279545000621251
4,0.92,0.7124077320098877
5,1.0,0.5160978351320539
6,0.75,2.1121922561100552
7,0.92,0.7078680992126465
8,0.75,2.097119300706046
0,0.88,0.5121661288397653
1,1.0,0.7239908593041556
2,0.88,0.5050665037972587
3,0.75,2.110963937214443
0,0.88,0.5121661288397653
1,1.0,0.7239908593041556
2,0.88,0.5050665037972587
3,0.75,2.110963937214443
4,1.0,0.7302265303475516
5,0.75,2.1031642300742015
0,0.88,0.5121661288397653
1,1.0,0.7239908593041556
2,0.88,0.5050665037972587
3,0.75,2.110963937214443
4,1.0,0.7302265303475516
5,0.75,2.1031642300742015
6,1.0,0.6157025098800659
7,1.0,0.628306382043021
8,0.75,2.1064039605004448
0,1.0,0.7257237604686192
1,1.0,0.7123191458838326
2,0.75,2.124092595917838
0,0.88,0.467134428024292
1,1.0,0.9320303746632167
2,0.88,0.4661475317818778
3,0.75,2.121132074083601
0,0.88,0.467134428024292
1,1.0,0.9320303746632167
2,0.88,0.4661475317818778
3,0.75,2.121132074083601
4,1.0,0.9382152046476092
5,0.75,2.0960665702819825
0,0.88,0.467134428024292
1,1.0,0.9320303746632167
2,0.88,0.4661475317818778
3,0.75,2.121132074083601
4,1.0,0.9382152046476092
5,0.75,2.0960665702819825
6,1.0,0.8401422841208321
7,1.0,0.8443648338317871
8,0.75,2.1231972796576364
0,1.0,0.8914850950241089
1,1.0,0.9081015654972622
2,0.75,2.114813794408526
0,0.75,0.4738518578665597
1,0.75,0.4786324160439627
2,0.75,2.1069743258612497
0,0.75,0.4738518578665597
1,0.75,0.4786324160439627
2,0.75,2.1069743258612497
3,1.0,0.4644667863845825
4,0.75,0.47340966973985943
5,0.92,0.6340716191700526
6,1.0,0.5127351897103446
7,0.75,0.5196737732206073
8,0.75,2.12325428213392
0,0.75,0.4738518578665597
1,0.75,0.4786324160439627
2,0.75,2.1069743258612497
3,1.0,0.4644667863845825
4,0.75,0.47340966973985943
5,0.92,0.6340716191700526
6,1.0,0.5127351897103446
7,0.75,0.5196737732206073
8,0.75,2.12325428213392
9,1.0,0.6056334291185651
10,0.92,0.6271194185529436
11,1.0,0.5948954105377198
12,0.75,2.113563258307321
0,0.75,0.4738518578665597
1,0.75,0.4786324160439627
2,0.75,2.1069743258612497
3,1.0,0.4644667863845825
4,0.75,0.47340966973985943
5,0.92,0.6340716191700526
6,1.0,0.5127351897103446
7,0.75,0.5196737732206073
8,0.75,2.12325428213392
9,1.0,0.6056334291185651
10,0.92,0.6271194185529436
11,1.0,0.5948954105377198
12,0.75,2.113563258307321
13,1.0,0.6084893328802926
14,0.75,2.1265327623912267
0,0.83,0.7091022559574672
1,0.83,0.7093163660594395
2,0.75,2.1107326916285922
0,1.0,0.7060704129082817
1,0.5,0.5016522203172956
2,0.83,0.7317580086844307
3,0.75,0.48695122514452255
4,1.0,0.7200900793075562
5,0.5,0.5014582123075213
6,0.75,2.092979642323085
0,1.0,0.7060704129082817
1,0.5,0.5016522203172956
2,0.83,0.7317580086844307
3,0.75,0.48695122514452255
4,1.0,0.7200900793075562
5,0.5,0.5014582123075213
