,losso,knn,svm,ensemble
0,0,1,1,1
1,0,1,1,3
2,0,1,3,3
3,0,3,1,3
4,0,3,3,3
5,1,0,1,1
6,1,0,1,3
7,1,0,3,3
8,1,1,0,1
9,1,1,0,3
10,1,1,1,0
11,1,1,1,1
12,1,1,1,3
13,1,1,3,3
14,1,3,0,3
15,1,3,1,3
16,1,3,3,3
